ID,Budget_y,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,Revenue_y,Runtime,Title_y,MPAA,Running Time,Genres,Title_x,imdb_ids,Domestic Distributor,Domestic Opening,Earliest Release Date,Budget_x,domestic_revenue,international_revenue,worldwide_revenue,Release Year,Merged Budget,Merged Revenue
128129,0,[],[],tt1937419,"[12934, 12935, 288]","['Air-Edel Associates', 'BBC Arts', 'BBC Film']",8/3/12,0,129,London: The Modern Babylon,,2 hr 5 min,Documentary History Music,London: The Modern Babylon (2012),tt1937419,,,"August 3, 2012 (United Kingdom)",0,28219,28219,,2012,100000,28219
121789,0,"[18, 53]","['Drama', 'Thriller']",tt1937449,"[14580, 1422]","['Treehouse Pictures', 'Killer Films']",8/30/12,0,105,At Any Price,R,1 hr 45 min,Drama Sport Thriller,At Any Price (2012),tt1937449,Sony Pictures Classics,16095,"April 24, 2013 (Domestic)",0,380594,107371,487965,2012,100000,380594
70637,0,[99],['Documentary'],tt1941569,[],[],7/15/11,0,88,Just Do It: A Tale of Modern-day Outlaws,,1 hr 30 min,Documentary,Just Do It: A Tale of Modern-day Outlaws (2011),tt1941569,,,"July 15, 2011 (United Kingdom)",0,17663,17663,,2011,100000,17663
171597,0,[],[],tt1941632,[],[],1/29/12,0,85,Rânia,,1 hr 25 min,Drama,Rânia (2011),tt1941632,,,"March 22, 2013 (Brazil)",0,3738,3738,,2012,100000,3738
140846,0,"[35, 18]","['Comedy', 'Drama']",tt1942831,"[101910, 101911, 97073, 40979]","['New York Philharmonic', 'NCM Fathom', 'ScreenVision Media', 'Ellen M. Krass Productions']",6/15/11,0,144,Company,,2 hr 25 min,Comedy Drama Musical,Company (2011),tt1942831,,,"March 29, 2012 (Australia)",0,102591,102591,,2011,100000,102591
171698,0,[],[],tt1942989,[],[],9/19/12,0,99,The Citizen,PG-13,1 hr 39 min,Drama,The Citizen (2012),tt1942989,Monterey Media,368,"September 6, 2013 (Domestic)",0,24296,24471,48767,2012,100000,24296
118769,0,[99],['Documentary'],tt1943873,[23120],['Montrose Pictures'],7/6/12,0,95,You've Been Trumped,,1 hr 19 min,Documentary,You've Been Trumped (2011),tt1943873,International Film Circuit,4497,"July 6, 2012 (United Kingdom)",0,29273,35947,65220,2012,100000,29273
94901,2500000,[18],['Drama'],tt1945062,"[21608, 12876]","['Enderby Entertainment', 'Gordon Bijelonic / Datari Turner Films']",2/14/12,8315,102,About Cherry,R,1 hr 38 min,Drama,About Cherry (2012),tt1945062,IFC Films,2760,"September 21, 2012 (Domestic)",0,3003,5312,8315,2012,2500000,3003
67386,0,"[35, 80, 28]","['Comedy', 'Crime', 'Action']",tt1947973,[],[],6/17/11,0,0,Bin Bulaye Baraati,,2 hr 13 min,Action Comedy Crime Drama,Bin Bulaye Baraati (2011),tt1947973,,,"June 17, 2011 (India)",0,442971,442971,,2011,100000,442971
96631,900000,[53],['Thriller'],tt1951218,"[13584, 5505]","['DP Films', 'Fulwell 73']",5/3/12,0,106,Piggy,,1 hr 46 min,Horror Thriller,Piggy (2012),tt1951218,,,"May 4, 2012 (United Kingdom)",0,963,963,,2012,900000,963
257173,0,"[10402, 80, 18]","['Music', 'Crime', 'Drama']",tt1954204,"[112794, 147927, 80750, 147928, 121413]","['Codeblack Films', 'Manhaddon Entertainment', 'Tyscot Records', 'Dreams On Screens', 'Dream Factory Entertainment']",5/4/12,0,90,A Beautiful Soul,PG-13,1 hr 27 min,Drama,A Beautiful Soul (2012),tt1954204,Tyscot Manhaddon Films & Releve Entertainment,46410,"May 4, 2012 (Domestic)",0,54008,54008,,2012,100000,54008
106135,13000000,[18],['Drama'],tt1954352,[],[],5/18/12,1832541,95,Crooked Arrows,PG-13,1 hr 45 min,Drama Sport,Crooked Arrows (2012),tt1954352,Branded/Peck Entertainment,257364,"May 18, 2012 (Domestic)",0,1832541,1832541,,2012,13000000,1832541
392069,0,"[27, 14, 18]","['Horror', 'Fantasy', 'Drama']",tt1954606,[],[],5/1/12,943,99,Lañinbwil's Gift,,1 hr 39 min,Drama Fantasy Mystery,Lañinbwil's Gift (2011),tt1954606,,,,0,0,,,2012,100000,943
135550,0,[],[],tt1956433,[],[],11/2/12,0,120,Ata Pata Lapatta,,2 hr,Comedy Musical,Ata Pata Lapatta (2012),tt1956433,,,"November 2, 2012 (United Kingdom)",0,4531,4531,,2012,100000,4531
93087,0,"[10402, 99]","['Music', 'Documentary']",tt1956594,"[95417, 122510, 10307]","['Abramorama', 'Roco Films', 'Virgil Films']",9/11/11,38691,87,Paul Williams Still Alive,PG-13,1 hr 27 min,Biography Comedy Documentary Musical,Paul Williams: Still Alive (2011),tt1956594,Abramorama,6116,"June 8, 2012 (Domestic)",0,38691,38691,,2011,100000,38691
75204,4275000,"[14, 18]","['Fantasy', 'Drama']",tt1959409,[6339],['Solar Films'],11/23/12,0,86,Imaginaerum,,1 hr 26 min,Drama Fantasy Musical,Imaginaerum (2012),tt1959409,,,"November 23, 2012 (Finland)",0,190819,190819,,2012,4275000,190819
139933,0,"[53, 27, 10749]","['Thriller', 'Horror', 'Romance']",tt1959438,"[20313, 58550, 22632, 36186]","['Venture Forth', 'DeerJen', 'Verisimilitude', 'Bersin Pictures']",11/7/12,14752,95,Kiss of the Damned,R,1 hr 37 min,Drama Horror Romance,Kiss of the Damned (2012),tt1959438,Magnolia Pictures,2723,"May 3, 2013 (Domestic)",0,14752,14752,,2012,100000,14752
105677,0,[99],['Documentary'],tt1959550,[],[],3/30/12,0,88,The Beat Hotel,,1 hr 28 min,Biography Documentary History,The Beat Hotel (2012),tt1959550,First Run,1458,"March 30, 2012 (Domestic)",0,6480,6480,,2012,100000,6480
99509,0,[18],['Drama'],tt1961447,"[73327, 73328, 73329]","['Now Forager', 'Monternia', 'Now Forager LLC']",1/25/12,0,93,"Now, Forager",,1 hr 33 min,Drama,"Now, Forager (2012)",tt1961447,Argot Pictures,1539,"October 3, 2012 (Domestic)",0,11146,11146,,2012,100000,11146
103559,0,[99],['Documentary'],tt1961656,[],[],6/28/12,0,80,We Are Poets,,1 hr 24 min,Documentary Drama,We Are Poets (2012),tt1961656,,,"June 29, 2012 (United Kingdom)",0,493,493,,2012,100000,493
156169,0,[99],['Documentary'],tt1964479,[83352],['Ruth Beckermann Filmproduktion'],3/31/11,0,120,American Passages,,2 hr,Documentary,American Passages (2011),tt1964479,,,"November 25, 2011 (Austria)",0,57450,57450,,2011,100000,57450
127242,0,[18],['Drama'],tt1964570,"[6254, 9987, 180130]","['The Jim Henson Company', 'Lipsync Productions', 'Independent Entertainment']",9/2/12,0,91,Boxing Day,,1 hr 34 min,Drama,Boxing Day (2012),tt1964570,,,"December 21, 2012 (United Kingdom)",0,12792,12792,,2012,100000,12792
110250,30000,[],[],tt1964868,[],[],6/15/12,0,87,Late September,,1 hr 27 min,Drama,Late September (2012),tt1964868,,,"June 15, 2012 (United Kingdom)",0,3917,3917,,2012,100000,3917
74537,0,[99],['Documentary'],tt1965264,[],[],9/30/11,0,91,Sarah Palin: You Betcha!,,1 hr 31 min,Documentary,Sarah Palin: You Betcha! (2011),tt1965264,Freestyle Releasing,6911,"September 30, 2011 (Domestic)",0,10935,10935,,2011,100000,10935
84287,0,"[99, 9648]","['Documentary', 'Mystery']",tt1966604,"[23949, 12840, 11594, 6705]","['RAW', 'Red Box Films', 'Passion Pictures', 'Film4 Productions']",7/13/12,0,99,The Imposter,R,1 hr 39 min,Biography Crime Documentary Drama Thriller,The Imposter (2012),tt1966604,Indomina Media,22379,"July 13, 2012 (Domestic)",0,898317,2103560,3001877,2012,100000,898317
114998,0,[99],['Documentary'],tt1966607,[87263],['Electric Flix'],6/22/12,0,82,The Last Projectionist,,1 hr 22 min,Documentary History News,The Last Projectionist (2011),tt1966607,,,"June 22, 2012 (United Kingdom)",0,7664,7664,,2012,100000,7664
142688,0,[],[],tt1967526,[],[],12/5/11,0,83,JLS: Eyes Wide Open,,1 hr 23 min,Documentary,JLS: Eyes Wide Open 3D (2011),tt1967526,,,"June 3, 2011 (United Kingdom)",0,827792,827792,,2011,100000,827792
118521,0,"[99, 10402]","['Documentary', 'Music']",tt1967628,[],[],11/15/11,0,87,The Libertines - There Are No Innocent Bystanders,,1 hr 27 min,Documentary Music,The Libertines: There Are No Innocent Bystanders (2011),tt1967628,,,"March 23, 2012 (United Kingdom)",0,14572,14572,,2011,100000,14572
84188,270000,"[18, 53]","['Drama', 'Thriller']",tt1971352,"[12649, 12650, 10989, 28286]","['Bad Cop / Bad Cop', 'Dogfish Pictures', 'Muskat Filmed Properties', 'Low Spark Films']",8/23/12,592116,90,Compliance,R,1 hr 30 min,Crime Drama History Thriller,Compliance (2012),tt1971352,Magnolia Pictures,16427,"August 17, 2012 (Domestic)",0,319285,272831,592116,2012,270000,319285
106586,0,"[53, 10749]","['Thriller', 'Romance']",tt1971365,"[69562, 19142, 7294]","['BVG Films', 'DAR Motion Pictures', 'Reliance Entertainment']",5/11/12,0,130,Dangerous Ishq,,2 hr 10 min,Fantasy Mystery Romance Thriller,Dangerous Ishq (2012),tt1971365,Reliance Big Pictures,,"May 11, 2012 (3 markets)",0,1062825,1062825,,2012,100000,1062825
119457,0,[35],['Comedy'],tt1971403,[],[],8/24/12,0,94,General Education,PG-13,1 hr 34 min,Comedy,General Education (2012),tt1971403,Pelican House Productions,282,"August 24, 2012 (Domestic)",0,8601,8601,,2012,100000,8601
75442,0,[99],['Documentary'],tt1972646,[99614],['American Masters Pictures'],11/18/11,0,83,Eames: The Architect and the Painter,,1 hr 25 min,Biography Documentary,Eames: The Architect & The Painter (2011),tt1972646,First Run,,"November 11, 2011 (Domestic)",0,153088,10270,163358,2011,100000,153088
77365,0,"[99, 80]","['Documentary', 'Crime']",tt1972663,"[8019, 87721, 843, 73761, 15084, 9120]","['Creative Differences', 'Skellig Rock', 'Werner Herzog Filmproduktion', 'Investigation Discovery', 'Revolver Entertainment', 'Spring Films']",11/11/11,0,105,Into the Abyss,PG-13,1 hr 47 min,Crime Documentary Drama,Into the Abyss (2011),tt1972663,IFC Films,47559,"November 11, 2011 (Domestic)",0,223880,169834,393714,2011,100000,223880
139997,0,"[18, 10749]","['Drama', 'Romance']",tt1972819,[],[],4/21/12,0,83,And While We Were Here,R,1 hr 23 min,Drama Romance,And While We Were Here (2012),tt1972819,Well Go USA Entertainment,7750,"September 13, 2013 (Domestic)",0,7750,7750,,2012,100000,7750
124069,0,[99],['Documentary'],tt1974254,[],[],10/15/12,0,98,Far Out Isn't Far Enough: The Tomi Ungerer Story,,1 hr 38 min,Documentary,Far Out Isn't Far Enough: The Tomi Ungerer Story (2012),tt1974254,First Run,3700,"June 14, 2013 (Domestic)",0,35647,35647,,2012,100000,35647
114730,0,"[27, 28, 53, 878]","['Horror', 'Action', 'Thriller', 'Science Fiction']",tt1975205,[],[],3/2/12,0,86,Lost Woods,,1 hr 28 min,Action Sci-Fi Thriller,Lost Woods (2012),tt1975205,Nocturnal Features,58240,"March 2, 2012 (Domestic)",0,180117,180117,,2012,100000,180117
127521,10000000,"[53, 28, 80]","['Thriller', 'Action', 'Crime']",tt1975249,"[23283, 2090]","['Rodin Entertainment', 'Motion Picture Corporation of America']",9/11/12,0,115,6 Bullets,R,1 hr 55 min,Action Crime Drama Thriller,6 Bullets (2012),tt1975249,,,"February 21, 2013 (United Arab Emirates)",0,99861,99861,,2012,10000000,99861
84401,500000,[99],['Documentary'],tt1976608,[],[],2/24/12,845188,93,Sholem Aleichem: Laughing In The Darkness,,1 hr 33 min,Documentary,Sholem Aleichem: Laughing in the Darkness (2011),tt1976608,International Film Circuit,20247,"July 8, 2011 (Domestic)",0,906666,906666,,2012,500000,906666
147764,0,"[37, 35, 18]","['Western', 'Comedy', 'Drama']",tt1977953,[44628],['Filmatics'],4/27/12,0,99,The Man Who Shook the Hand of Vicente Fernandez,,1 hr 39 min,Comedy Drama Western,The Man Who Shook the Hand of Vicente Fernandez (2012),tt1977953,Indican Pictures,3099,"December 7, 2012 (Domestic)",0,10782,10782,,2012,100000,10782
84312,0,[18],['Drama'],tt1978480,"[3572, 74312]","['Indion Entertainment Group', 'Maya Entertainment']",8/3/12,0,85,Mosquita y Mari,,1 hr 25 min,Drama,Mosquita y Mari (2012),tt1978480,The Film Collaborative,5070,"August 3, 2012 (Domestic)",0,9000,9000,,2012,100000,9000
132601,0,"[16, 10751]","['Animation', 'Family']",tt1978567,"[15196, 3980]","['Animation Picture Company', 'Wonderworld Studios']",10/19/12,0,80,The Reef 2: High Tide,PG,1 hr 20 min,Adventure Animation Comedy Family Musical,The Reef 2: High Tide (2012),tt1978567,,,"November 2, 2012 (Brazil)",0,8829781,8829781,,2012,100000,8829781
110392,0,"[16, 35]","['Animation', 'Comedy']",tt1979172,"[39420, 11658, 6805, 96176]","['Bill and Ben Productions', 'Brainstorm Media', 'Epix', 'Trinity Film Production']",9/8/12,0,85,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,R,1 hr 25 min,Animation Comedy,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman (2012),tt1979172,Brainstorm Media,5102,"November 2, 2012 (Domestic)",0,5102,58367,63469,2012,100000,5102
101533,0,"[35, 10749]","['Comedy', 'Romance']",tt1980911,[5340],['Left Bank Pictures'],5/11/12,0,94,All in Good Time,,1 hr 34 min,Comedy,All in Good Time (2012),tt1980911,,,"May 11, 2012 (United Kingdom)",0,285116,285116,,2012,100000,285116
114150,17000000,"[35, 10402, 10749]","['Comedy', 'Music', 'Romance']",tt1981677,"[12365, 12026, 33]","['Brownstone Productions', 'Gold Circle Films', 'Universal Pictures']",9/28/12,115400000,112,Pitch Perfect,PG-13,1 hr 52 min,Comedy Music Romance,Pitch Perfect (2012),tt1981677,Universal Pictures,5149433,"September 28, 2012 (Domestic)",17000000,65298093,50349333,115647426,2012,17000000,65298093
70875,56000,[99],['Documentary'],tt1981703,[],[],7/29/11,0,80,The Harvest (La Cosecha),,1 hr 20 min,Documentary,The Harvest/La Cosecha (2011),tt1981703,Cinema Libre Studio,2245,"July 29, 2011 (Domestic)",0,3709,3709,,2011,100000,3709
96574,0,[99],['Documentary'],tt1982113,[39134],['Kino Lorber'],3/14/12,0,97,Gerhard Richter Painting,,1 hr 37 min,Documentary,Gerhard Richter Painting (2011),tt1982113,Kino Lorber,13537,"September 8, 2011 (Germany)",0,242646,474899,717545,2012,100000,242646
84194,0,"[18, 27]","['Drama', 'Horror']",tt1984153,"[30688, 17563, 5860]","['New Normal Films', 'BXR Productions', 'Anchor Bay Films']",9/12/12,0,81,Excision,,1 hr 21 min,Comedy Drama Horror,Excision (2012),tt1984153,,,"November 2, 2012 (United Kingdom)",0,2757,2757,,2012,100000,2757
134371,0,"[18, 878, 9648]","['Drama', 'Science Fiction', 'Mystery']",tt1985017,[133462],['Atlas Distribution Company'],10/12/12,0,112,Atlas Shrugged: Part II,PG-13,1 hr 51 min,Drama Mystery Sci-Fi,Atlas Shrugged II: The Strike (2012),tt1985017,Atlas Distribution Company,1751572,"October 12, 2012 (Domestic)",0,3336053,3336053,,2012,100000,3336053
125479,0,"[80, 53]","['Crime', 'Thriller']",tt1986034,[21602],['Stray Dog Films'],8/10/12,0,84,I Against I,,1 hr 24 min,Crime Thriller,I Against I (2012),tt1986034,,,"August 10, 2012 (United Kingdom)",0,1280,1280,,2012,100000,1280
79781,0,[18],['Drama'],tt1986161,[],[],3/9/12,0,98,The Last Fall,,1 hr 38 min,Drama,The Last Fall (2012),tt1986161,Transparent Filmworks/Outerstratosphere,6100,"October 26, 2012 (Domestic)",0,6100,6100,,2012,100000,6100
111980,0,[18],['Drama'],tt1986926,[],[],12/30/11,0,72,Otelo Burning,,1 hr 37 min,Drama,Otelo Burning (2011),tt1986926,,,"May 11, 2012 (South Africa)",0,25956,25956,,2011,100000,25956
114958,0,"[27, 878]","['Horror', 'Science Fiction']",tt1986953,"[23529, 6371, 23530]","['Medient Studios', 'Unstoppable Entertainment', 'Big Yellow Films']",6/29/12,0,87,Storage 24,R,1 hr 27 min,Horror Sci-Fi,Storage 24 (2012),tt1986953,Magnolia Pictures,72,"June 29, 2012 (United Kingdom)",0,72,646103,646175,2012,100000,72
137261,0,"[28, 12, 36, 878]","['Action', 'Adventure', 'History', 'Science Fiction']",tt1988166,"[5671, 5822]","['Ishimori Productions', 'Toei Company']",8/6/11,0,65,Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,,1 hr,Action Adventure Fantasy,Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals (2011),tt1988166,,,"August 6, 2011 (Japan)",0,22313925,22313925,,2011,100000,22313925
84577,6000000,[27],['Horror'],tt1988781,"[22061, 24278, 24277, 24276, 21917]","['Vitamin A Films', 'Barking Fish Entertainment', 'PalmStar Media', 'Silver Moonlight Productions', 'Efish Entertainment']",4/16/12,0,90,7 Below,R,1 hr 32 min,Horror,7 Below (2012),tt1988781,,,"July 19, 2012 (Lebanon)",0,85226,85226,,2012,6000000,85226
116979,0,"[27, 53, 18]","['Horror', 'Thriller', 'Drama']",tt1989475,"[52139, 19456]","['RGB Productions', 'Envision Media Arts']",10/2/12,0,94,Chained,R,1 hr 34 min,Crime Drama Horror Thriller,Chained (2012),tt1989475,,,"July 8, 2020 (France)",0,77839,77839,,2012,100000,77839
135579,0,"[12, 35, 27]","['Adventure', 'Comedy', 'Horror']",tt1989485,"[68624, 40157]","['KSM', 'Wango Films']",10/10/12,0,88,Dead Before Dawn,R,1 hr 28 min,Adventure Comedy Horror,Dead Before Dawn 3D (2012),tt1989485,Gaiam Vivendi Entertainment,,"October 11, 2012 (Russia/CIS)",0,608881,608881,,2012,100000,608881
84328,0,[18],['Drama'],tt1989593,[4319],['40 Acres and a Mule Filmworks'],8/10/12,0,125,Red Hook Summer,R,2 hr 1 min,Drama,Red Hook Summer (2012),tt1989593,Variance Films,40070,"August 10, 2012 (Domestic)",0,338803,338803,,2012,100000,338803
123329,0,"[28, 53]","['Action', 'Thriller']",tt1989674,[],[],7/27/12,19527,99,The Man Inside,,1 hr 39 min,Crime Drama Thriller,The Man Inside (2012),tt1989674,,,"July 27, 2012 (United Kingdom)",0,19527,19527,,2012,100000,19527
85414,0,"[80, 28, 53]","['Crime', 'Action', 'Thriller']",tt1990181,"[3256, 25728, 25729]","['Lightning Entertainment', 'La Costa Productions', 'Walking West Entertainment']",3/22/12,0,92,Brake,R,1 hr 32 min,Thriller,Brake (2012),tt1990181,IFC Films,4330,"March 21, 2012 (Domestic)",0,4876,97943,102819,2012,100000,4876
84329,2500000,"[878, 35, 18, 80]","['Science Fiction', 'Comedy', 'Drama', 'Crime']",tt1990314,"[13466, 13467, 13468, 13469, 9118, 11341]","['Park Pictures Features', 'TBB', 'Dog Run Pictures', 'White Hat Entertainment', 'Samuel Goldwyn Films', 'Stage 6 Films']",8/16/12,3325038,85,Robot & Frank,PG-13,1 hr 29 min,Comedy Crime Drama Sci-Fi,Robot & Frank (2012),tt1990314,The Samuel Goldwyn Company,35539,"August 17, 2012 (Domestic)",0,3325038,1481385,4806423,2012,2500000,3325038
86850,0,[99],['Documentary'],tt1990352,"[9118, 136682, 10943, 18073, 14909]","['Samuel Goldwyn Films', 'Afterimage', 'ITVS', 'Actual Films', 'Impact Partners']",3/28/12,76398,101,The Island President,PG,1 hr 41 min,Documentary,The Island President (2011),tt1990352,The Samuel Goldwyn Company,13998,"March 28, 2012 (Domestic)",0,76398,4598,80996,2012,100000,76398
106076,0,[53],['Thriller'],tt1990976,[],[],3/9/12,0,109,7 Welcome to London,,1 hr 49 min,Drama Romance Thriller,Welcome to London (2012),tt1990976,,,"March 9, 2012 (United Kingdom)",0,31794,31794,,2012,100000,31794
93856,1000000,"[27, 53]","['Horror', 'Thriller']",tt1991245,"[14734, 1088, 7493, 174, 21223]","['Oren Peli / Brian Witten Pictures', 'Alcon Entertainment', 'FilmNation Entertainment', 'Warner Bros. Pictures', 'Solana Films']",5/24/12,38390020,88,Chernobyl Diaries,R,1 hr 26 min,Horror Mystery Thriller,Chernobyl Diaries (2012),tt1991245,Warner Bros.,7955307,"May 25, 2012 (EMEA, Domestic)",0,18119640,20270380,38390020,2012,1000000,18119640
86684,0,"[99, 35]","['Documentary', 'Comedy']",tt1992089,[],[],8/18/11,0,0,Billy T Te Movie,,1 hr 29 min,Biography Comedy Documentary,Billy T: Te Movie (2011),tt1992089,,,"August 18, 2011 (New Zealand)",0,652517,652517,,2011,100000,652517
128876,0,"[53, 28]","['Thriller', 'Action']",tt1992258,[7355],['Creativity Media'],9/19/12,0,90,Tower Block,,1 hr 30 min,Thriller,Tower Block (2012),tt1992258,,,"September 21, 2012 (United Kingdom)",0,94423,94423,,2012,100000,94423
102631,0,"[10402, 18]","['Music', 'Drama']",tt1995260,[21523],['Brian Barrett Pictures'],6/1/12,0,105,Battlefield America,PG-13,1 hr 46 min,Drama Musical,Battlefield America (2012),tt1995260,Cinedigm Entertainment/Brian&Barrett,113882,"June 1, 2012 (Domestic)",0,172000,80805,252805,2012,100000,172000
97683,0,"[18, 35]","['Drama', 'Comedy']",tt1995304,[],[],10/5/12,0,99,Fat Kid Rules The World,R,1 hr 38 min,Comedy Drama,Fat Kid Rules the World (2012),tt1995304,Outsider Pictures,1450,"October 5, 2012 (Domestic)",750000,41000,41000,,2012,750000,41000
84200,850000,"[35, 18]","['Comedy', 'Drama']",tt1996264,[52241],['AdScott Pictures'],8/31/12,1243961,85,"For a Good Time, Call...",R,1 hr 25 min,Comedy,"For a Good Time, Call... (2012)",tt1996264,Focus Features,143935,"August 31, 2012 (Domestic)",0,1251749,134339,1386088,2012,850000,1251749
87822,0,[18],['Drama'],tt1996346,[],[],4/13/12,0,101,Woman Thou Art Loosed: On the 7th Day,PG-13,1 hr 41 min,Drama,Woman Thou Art Loosed: On the 7th Day (2012),tt1996346,Codeblack Entertainment,641542,"April 13, 2012 (Domestic)",0,1213128,1213128,,2012,100000,1213128
74510,0,[35],['Comedy'],tt1999192,"[40268, 35327, 7480]","['HartBeat Productions', 'Codeblack Entertainment', 'Comedy Central Films']",9/9/11,0,89,Kevin Hart: Laugh at My Pain,R,1 hr 29 min,Comedy Documentary,Kevin Hart: Laugh at My Pain (2011),tt1999192,Codeblack Entertainment,1908420,"September 9, 2011 (Domestic)",0,7706436,7706436,,2011,100000,7706436
101519,0,"[35, 53, 27]","['Comedy', 'Thriller', 'Horror']",tt2006040,"[19402, 19403, 19404]","['Indomina Productions', 'Keel Films', 'Pinewood Studios']",6/7/12,0,100,A Fantastic Fear of Everything,R,1 hr 40 min,Comedy Horror,A Fantastic Fear of Everything (2012),tt2006040,,,"June 8, 2012 (United Kingdom)",0,96948,96948,,2012,100000,96948
190829,0,[27],['Horror'],tt2006801,[16370],['North Bank Entertainment'],11/28/12,0,86,Night of the Living Dead: Resurrection,R,1 hr 26 min,Horror,Night of the Living Dead: Resurrection (2012),tt2006801,,,"November 30, 2012 (United Kingdom)",0,8393,8393,,2012,100000,8393
173294,0,"[35, 18]","['Comedy', 'Drama']",tt2006810,[28917],['Double M Films'],12/20/12,0,109,Papadopoulos & Sons,,1 hr 45 min,Comedy Drama,Papadopoulos & Sons (2012),tt2006810,,,"March 29, 2013 (United Kingdom)",0,442287,442287,,2012,100000,442287
124887,0,[99],['Documentary'],tt2007995,[],[],5/5/11,50000,63,Screaming in High Heels: The Rise & Fall of the Scream Queen Era,,1 hr 3 min,Documentary,Screaming in High Heels: The Rise & Fall of the Scream Queen Era (2011),tt2007995,,,,0,0,,,2011,100000,50000
89874,0,[99],['Documentary'],tt2008513,[15996],['First Position Films'],9/11/11,0,90,First Position,,1 hr 35 min,Documentary,First Position (2011),tt2008513,IFC Films,48024,"May 4, 2012 (Domestic)",0,1014071,716753,1730824,2011,100000,1014071
78397,0,[10402],['Music'],tt2011232,[],[],11/7/11,0,75,Inni,,1 hr 14 min,Documentary Music,Sigur Rós: Inni (2011),tt2011232,Cinema Purgatorio,14903,"October 28, 2011 (Domestic)",0,123482,123482,,2011,100000,123482
137683,0,"[35, 18]","['Comedy', 'Drama']",tt2011300,[14912],['Unbound Feet Productions'],8/13/12,0,79,The Kitchen,R,1 hr 20 min,Comedy Drama,The Kitchen (2012),tt2011300,Monterey Media,,"March 8, 2013 (Domestic)",0,4054,4054,,2012,100000,4054
84290,0,"[18, 10749]","['Drama', 'Romance']",tt2011953,"[54036, 36712, 6531]","['Tiny Dancer Films', 'Alarum PIctures', 'Parts and Labor']",2/25/12,0,101,Keep the Lights On,,1 hr 41 min,Drama Romance,Keep the Lights On (2012),tt2011953,Music Box Films,55574,"September 7, 2012 (Domestic)",0,246112,142219,388331,2012,100000,246112
110354,0,[99],['Documentary'],tt2014338,[7193],['Company Films'],8/19/12,0,99,Side by Side,,1 hr 39 min,Documentary,Side by Side (2012),tt2014338,Tribeca Film,6956,"August 17, 2012 (Domestic)",0,58825,8229,67054,2012,100000,58825
74007,0,[99],['Documentary'],tt2015370,[],[],9/30/11,0,80,Finding Joe,,1 hr 20 min,Documentary,Finding Joe (2011),tt2015370,Balcony Releasing,8753,"September 30, 2011 (Domestic)",0,55518,55518,,2011,100000,55518
95628,0,"[18, 28]","['Drama', 'Action']",tt2015462,[148894],['Splice Post'],3/9/12,0,91,Payback Season,,1 hr 31 min,Drama Thriller,Payback Season (2012),tt2015462,,,"March 9, 2012 (United Kingdom)",0,123319,123319,,2012,100000,123319
108542,2500000,"[35, 10749]","['Comedy', 'Romance']",tt2015478,"[142151, 31115, 24015, 103132]","['Imagicomm Entertainment', 'Eastlake Films', 'HCC Media Group', 'Salt Film Studio']",12/15/11,0,100,Lovemakers,,1 hr 36 min,Comedy Romance,Lovemakers (2011),tt2015478,,,"December 15, 2011 (Hungary)",0,179154,179154,,2011,2500000,179154
82650,22000000,"[35, 10751]","['Comedy', 'Family']",tt2023453,[711],['Fox 2000 Pictures'],8/2/12,76196538,94,Diary of a Wimpy Kid: Dog Days,PG,1 hr 34 min,Comedy Family,Diary of a Wimpy Kid: Dog Days (2012),tt2023453,Twentieth Century Fox,14623599,"August 3, 2012 (Domestic, EMEA)",22000000,49008662,28221033,77229695,2012,22000000,49008662
117974,0,"[35, 80, 10749]","['Comedy', 'Crime', 'Romance']",tt2023690,"[443, 694, 7281, 6705]","['Big Talk Productions', 'StudioCanal', 'BFI', 'Film4 Productions']",11/30/12,61782,88,Sightseers,,1 hr 28 min,Adventure Comedy Crime Horror Romance,Sightseers (2012),tt2023690,IFC Films,7384,"November 30, 2012 (United Kingdom)",0,61782,2061127,2122909,2012,100000,61782
142591,0,"[27, 35]","['Horror', 'Comedy']",tt2027154,[8087],['Creative Scotland'],11/9/12,0,91,Love Bite,,1 hr 31 min,Comedy Horror Romance,Love Bite (2012),tt2027154,,,"November 9, 2012 (United Kingdom)",0,238177,238177,,2012,100000,238177
367864,0,[99],['Documentary'],tt2028588,[],[],6/26/11,0,112,Tralas Luces,,1 hr 52 min,Documentary,Tralas Luces (2011),tt2028588,,,"September 30, 2011 (Spain)",0,4933,4933,,2011,100000,4933
431675,0,"[14, 18]","['Fantasy', 'Drama']",tt2030395,[12497],['Tokyo Theatres Company'],7/7/12,0,117,Soup,,1 hr 57 min,Comedy Drama Fantasy,Sûpu: Umarekawari no monogatari (2012),tt2030395,,,"July 7, 2012 (Japan)",0,112095,112095,,2012,100000,112095
121365,0,"[18, 35]","['Drama', 'Comedy']",tt2032516,[],[],5/1/12,0,97,Poker Face,,1 hr 37 min,Comedy Drama,Poker Face (2012),tt2032516,,,"May 1, 2012 (Greece)",0,147927,147927,,2012,100000,147927
