ids,star_2010,star_2011,star_2012,star_2013,star_2014,star_2015,star_2016,star_2017,star_2018,star_2019,star_2020,star_2021,star_2022,star_2023
1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869557,0,0,0,0,0,0,0,0,0,0,0,0,0,23
59126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42745,24,0,24,0,0,0,0,0,0,0,0,0,0,0
1140478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230593,0,0,0,0,0,0,0,0,0,0,0,0,58,58
141060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132876,31,0,102,71,71,82,82,82,69,69,69,0,0,0
83730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75544,0,0,0,0,0,0,0,0,0,0,0,22,22,22
550681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67356,0,0,0,0,0,0,0,0,0,0,60,60,60,0
550684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67360,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1206051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67367,0,0,56,56,56,0,0,100,100,186,86,86,0,0
1419048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124747,94,0,94,98,98,98,0,92,92,92,0,0,0,0
124748,94,0,184,188,188,98,98,98,98,84,84,84,0,0
1976142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59218,0,0,0,0,0,0,0,0,0,0,0,0,53,53
1271635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,0,56,129,146,90,17,0,17,17,17,0,0,0,55
190300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26481,2,0,2,0,0,0,0,0,0,0,0,0,0,0
10099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,0,44,44,44,0,0,0,0,0,0,0,0,0,0
100234,0,0,0,0,0,0,0,0,0,0,0,0,0,8
18316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304466,0,0,0,0,0,17,17,17,0,0,0,0,0,0
59290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59291,0,0,0,0,0,0,0,0,0,33,33,33,0,0
165787,0,0,89,89,89,0,95,95,182,87,87,0,0,0
124830,0,0,0,0,0,0,0,0,0,0,26,26,26,0
124831,0,0,0,0,0,0,0,0,0,0,26,26,26,0
18342,0,0,6,6,6,0,0,0,0,0,0,0,0,0
1001384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59315,0,0,0,0,0,0,0,0,0,11,11,11,64,64
18356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75725,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1394638,0,0,0,0,0,0,0,0,0,0,0,2,2,2
239571,0,0,0,26,26,26,0,0,0,0,0,0,0,0
67542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771489,0,0,0,0,0,0,0,0,0,0,42,42,42,0
1394656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0,0,0,64,64,64,0,0
42994,0,15,15,15,29,29,29,0,0,0,0,0,0,0
2036,0,0,0,0,0,6,6,6,17,17,17,0,26,26
1607672,0,0,0,0,0,0,0,0,0,51,51,135,84,159
2042,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1157115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67589,0,0,4,4,4,0,0,0,0,0,0,0,0,0
1107974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67592,0,0,4,4,4,0,0,0,0,0,0,0,0,0
1107980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116805,0,87,87,175,88,164,157,157,129,78,78,30,0,0
223302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59466,0,0,0,0,0,0,0,0,0,0,11,11,11,0
1083466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,0,36,36,182,146,242,171,171,171,96,96,43,43,43
2128,0,0,0,0,0,46,46,46,0,0,95,95,95,0
1099862,0,0,0,0,0,1,1,65,64,64,0,0,0,0
26714,0,0,0,0,59,59,59,0,0,0,0,0,0,0
1116251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51298,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,33,0,33,0,0,0,0,0,0,0,0,0,0,54
1321062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59521,0,45,45,45,66,75,75,9,25,25,25,91,180,180
51329,0,0,0,0,0,0,0,0,90,90,90,0,0,0
59523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451598,0,0,0,0,0,0,0,0,0,0,0,0,0,97
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84124,0,0,0,0,0,0,0,0,0,35,35,35,0,0
92319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,0,0,0,0,0,0,0,0,0,0,31,31,31,0
1190090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67813,0,0,57,116,116,96,37,37,14,14,14,0,57,57
1108200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174313,0,0,0,0,0,0,0,0,0,0,0,0,82,82
2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,4,24,28,24,0,0,0,0,0,68,68,68,0,29
133368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567562,0,0,0,0,0,0,0,0,87,87,87,0,0,0
1042698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76100,0,48,48,81,33,33,0,0,0,0,87,87,87,0
51534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141675,0,6,6,6,0,0,0,0,0,0,0,0,0,0
2230638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133502,0,0,0,0,0,25,25,25,0,17,17,17,63,63
223613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100734,0,0,0,0,0,0,0,38,40,48,10,59,51,51
133507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493387,0,0,0,0,0,0,0,0,0,0,7,7,7,0
67980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125324,0,0,0,0,0,0,0,0,0,0,79,79,79,0
1010062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59803,0,0,93,93,93,0,0,0,0,0,22,22,22,0
2460,44,0,44,0,65,65,65,0,0,0,0,0,0,0
18844,0,5,35,35,30,24,24,24,0,0,0,0,0,0
1198494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,0,0,0,0,0,0,59,59,59,0,0,0,0,0
944544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18863,0,0,91,91,148,57,57,0,0,0,0,0,0,0
1288624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18865,87,0,87,77,77,77,0,0,0,0,0,0,0,84
1288625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18864,84,0,175,91,91,0,0,84,84,84,0,82,82,82
1206703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18878,0,0,0,0,0,30,30,30,0,0,0,0,0,0
84416,0,0,0,0,0,0,0,0,0,67,67,67,0,67
1313223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10702,30,76,106,76,0,0,0,31,31,31,0,33,58,58
76241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18898,0,0,0,0,72,72,72,0,0,0,0,0,47,47
10707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18899,0,0,0,0,0,0,31,31,31,0,0,0,0,0
1018332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109016,0,0,0,0,0,0,0,0,0,2,2,2,0,0
109017,0,0,0,0,0,0,0,0,0,2,2,2,0,0
51679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10723,65,0,65,0,0,0,0,0,0,0,0,0,0,0
1485287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395183,0,0,0,0,0,0,0,0,0,0,0,116,116,116
141814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223175,3,0,3,0,0,0,0,0,0,0,0,0,0,0
1550858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59918,0,0,0,0,0,0,0,0,86,86,86,0,0,0
109070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84496,0,0,0,0,0,0,0,0,0,96,96,96,0,0
1002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10781,75,0,75,0,0,0,0,0,0,0,34,34,34,0
543261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551463,0,0,0,0,1,1,26,25,25,25,25,25,0,0
109095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903167,0,0,0,0,0,0,0,0,7,7,7,0,0,0
1190464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215038,0,0,0,0,0,0,0,0,0,0,0,0,0,46
166461,0,0,0,0,0,0,0,0,0,0,0,0,0,26
141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10828,0,0,0,70,70,88,18,74,56,56,0,0,37,37
1354316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150098,0,0,0,0,0,0,0,0,0,14,14,14,0,0
51795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59984,0,0,0,0,0,0,0,0,0,0,52,52,52,0
305750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288796,0,0,0,0,0,0,0,0,0,0,0,0,0,80
84568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485406,0,0,0,0,0,0,0,0,0,0,0,0,51,51
1649249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592493,0,0,0,0,0,0,64,64,64,0,0,52,52,52
1174127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92784,0,0,0,0,0,0,18,18,18,0,0,0,0,0
1174128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
