ID,Budget,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,Revenue,Runtime,Title
302959,0,[],[],tt2316649,[],[],4/15/12,0,0,Frailty
473211,0,[],[],tt2316651,[],[],12/31/11,0,4,Franchi is Back
381493,0,"[28, 53, 878]","['Action', 'Thriller', 'Science Fiction']",tt2316819,[],[],1/1/11,0,67,Left to Die
151172,2000000,[10751],['Family'],tt2316852,[63993],['Throne Productions'],12/1/12,0,84,What She Wants for Christmas
205813,0,"[28, 18]","['Action', 'Drama']",tt2316867,[],[],10/14/12,0,9,Matriarche
241151,20,[35],['Comedy'],tt2316882,[],[],7/14/12,0,10,Jackpot
742606,0,[],[],tt2316913,[],[],1/1/11,0,27,No Road to Follow
118454,0,[99],['Documentary'],tt2316914,[],[],8/17/12,0,76,True Wolf
504673,0,[99],['Documentary'],tt2316930,[],[],7/15/12,0,0,Dark secrets of the Lusitania
296356,0,"[53, 27]","['Thriller', 'Horror']",tt2316959,[79362],['Different Dreamer Films'],1/28/12,0,80,Paranormal Adoption
196162,0,[99],['Documentary'],tt2316978,[],[],6/1/11,0,84,The Truth That Wasn't There
500507,0,[99],['Documentary'],tt2317002,[],[],8/9/12,0,95,A Life for Ballet
346961,0,[99],['Documentary'],tt2317143,[],[],11/15/11,0,6,The Accidental Sea
123071,0,[],[],tt2317165,[],[],1/1/12,0,119,The Colors That Combine to Make White Are Important
122280,0,"[18, 10770]","['Drama', 'TV Movie']",tt2317233,"[3958, 10180]","['Front Street Pictures', 'TM Productions']",8/11/12,0,111,The Music Teacher
130253,0,[10751],['Family'],tt2317263,"[50655, 104799]","['Engine 15 Media Group', 'eKidsFilms']",5/5/12,0,88,The Stray
350720,0,[],[],tt2317349,[],[],7/19/12,0,8,Time of Intimacy
218437,0,[18],['Drama'],tt2317508,[],[],10/20/12,0,20,Looking Past You
103835,0,[99],['Documentary'],tt2318503,[],[],4/1/12,0,92,G-Dog
160838,0,[99],['Documentary'],tt2318522,[],[],7/21/12,0,59,Celestial
259438,0,[99],['Documentary'],tt2318553,[],[],6/19/12,0,24,In Search of Avery Willard
269088,0,[],[],tt2318591,[],[],10/12/12,0,94,Los Rollos Perdidos
105776,0,[99],['Documentary'],tt2318595,[],[],4/6/12,0,100,MIS Human Secret Weapon
201006,0,"[18, 35]","['Drama', 'Comedy']",tt2318601,[806],['Téléfilm Canada'],4/1/12,0,90,Margarita
278550,0,[],[],tt2318605,[],[],3/1/12,0,0,Mindfulness for Urban Depression
677016,0,[],[],tt2318611,[],[],1/1/12,0,0,Música Ligera
678501,0,[],[],tt2318619,[],[],1/1/12,0,88,Once Upon a Fight
138435,0,[99],['Documentary'],tt2318621,[],[],10/4/12,0,86,One Day After Peace
326964,0,[],[],tt2318645,[],[],3/15/12,0,103,Raid of the Rainbow Lounge
