id,name,known_for_dept,popularity
76703,Tamer Werfali,Acting,0.6
76704,D.B. Dickerson,Acting,0.6
302415,Eva Marcille,Acting,3.487
76705,Preston A. Whitmore II,Writing,2.485
90577,Ricky Ullman,Acting,3.445
110056,Talan Torriero,Acting,0.84
169498,Jer Adrianne Lelliott,Acting,3.095
1231535,Baelyn Neff,Acting,1.257
173974,Connor Ross,Acting,1.425
1075852,Tim Sullivan,Directing,0.766
11617,Mischa Barton,Acting,11.811
66263,Miranda Bailey,Production,1.605
55538,Tim Russ,Acting,5.698
66776,Liza Minnelli,Acting,6.768
2295376,Adam Nelson,Directing,0.6
3711840,Ramon Adams,Acting,0.6
3711841,Jennifer Luu,Acting,0.6
3711846,Alex Potapenko,Acting,0.6
1634770,James Kisicki,Acting,3.277
1544553,Brynn Horrocks,Acting,2.106
3711844,Richard A. Clark,Acting,0.6
3711845,Randall Harr,Acting,0.6
3711847,Christopher Mattingly,Acting,0.6
3711848,Debrae Barenfeld,Acting,0.6
169721,John Sloan,Acting,3.028
3711850,Brandon Lewis,Acting,0.6
3711852,Michael Orlando,Acting,0.6
2173663,J.E. Smith,Camera,0.6
43947,Ed Brigadier,Acting,1.554
237174,Molly McGinnis,Acting,0.6
2574790,Bernard Canepari,Acting,1.052
3711854,Alexander Alioto,Acting,0.6
209197,Marisa Miller,Acting,2.883
3711855,Thomas T.K. Zung,Acting,0.6
1052185,Fumi Desalu-Vold,Acting,1.052
87191,Billy Kent,Writing,0.6
87174,Justin Gross,Acting,0.6
46423,Olivia d'Abo,Acting,16.005
87175,Nan McNamara,Acting,0.983
87176,David Boat,Acting,1.876
31536,Marc Worden,Acting,0.706
143346,Keith Ferguson,Acting,3.439
1214359,Quinton Flynn,Acting,2.072
3327814,Aileen Sander,Acting,0.6
19506,James Arnold Taylor,Acting,6.757
34920,Curt Geda,Directing,2.206
87169,Steven E. Gordon,Writing,2.078
87170,Bob Richardson,Visual Effects,1.013
77289,Catinca Untaru,Acting,3.383
956054,Jeetu Verma,Acting,2.36
964325,Marcus Wesley,Acting,2.744
77290,Kim Uylenbroek,Acting,1.4
77291,Aiden Lithgow,Acting,1.267
209884,Emil Hostina,Acting,5.635
3544583,Daniel Caltagirone,Acting,0.6
1071690,Robin Smith,Acting,1.363
204112,Ronald France,Acting,4.383
1127904,Andrew Roussouw,Acting,0.6
1050718,Michael Huff,Acting,1.39
1127905,Ayesha Verman,Acting,0.6
78437,Stephen Rannazzisi,Acting,2.276
1037374,Nina Conti,Acting,1.299
159396,Stephanie Courtney,Acting,1.521
75464,Carrie Aizley,Acting,1.4
200237,Jessica St. Clair,Acting,3.119
3277302,David Blasucci,Acting,0.6
67017,Shawn Christian,Acting,3.126
61286,Scott Williamson,Acting,2.128
1537021,Jeffery C.J. Vanston,Sound,0.6
123476,Joe Satriani,Acting,2.5
4141806,Oneida James,Acting,0.6
156635,Curt Bisquera,Acting,1.025
4141808,Sheila Gonzalez,Acting,0.6
1212111,Lance Barber,Acting,15.533
83872,Casey Wilson,Acting,5.364
62836,Derek Waters,Acting,3.846
1069661,Yoshi Ando,Acting,0.6
1175131,Steven Dell,Acting,0.637
1445688,Christian Ojore Mayfield,Acting,1.4
1745574,Carmen Scott,Acting,0.6
73355,Georgia Groome,Acting,2.37
1220314,Nathan Constance,Acting,0.6
1035071,Chloe Bale,Acting,1.014
1339634,David Keeling,Acting,0.6
157716,Tim Matthews,Acting,3.605
2746822,Louise Appel,Acting,0.6
1086859,Cat Meacher,Acting,0.6
2746825,Yasmin Pannell,Acting,0.6
2746826,Marianna Maniatakis,Acting,0.6
2746828,Elisa Boyd,Acting,0.6
80384,Paul Andrew Williams,Directing,1.976
59216,Tom Cavanagh,Acting,8.392
80385,Rachel Shelley,Acting,7.661
232525,Warren Christie,Acting,7.88
63568,Patti Allan,Acting,4.298
1212478,Gloria Gaynor,Acting,1.812
1093538,Kaaren de Zilva,Acting,2.391
1510943,Emily Anne Graham,Acting,1.023
1368540,Jack Di Blasio,Acting,0.6
83957,Sue Kramer,Writing,0.98
82998,Lee Dainton,Acting,0.98
82997,Matthew Pritchard,Acting,1.171
95473,Mike Locke,Acting,0.6
95474,Dan Joyce,Acting,0.635
1692453,Jaki Numazawa,Acting,0.6
1692455,Ryuji Ito,Acting,0.6
551822,Takashi Sasaki,Art,0.774
1692456,Mykel Hawke Pierce,Acting,0.6
1692457,Howard Marks,Acting,0.6
207723,Elizabeth Tan,Acting,1.282
1692458,Kasumi Kitano,Acting,0.6
238628,Jim Hickey,Directing,0.6
591769,Matthew Taylor,Crew,1.052
1234890,Herschel Bleefeld,Acting,1.39
31842,Yasmine Delawari,Acting,3.251
568531,Allan Rich,Acting,2.636
1375163,Bruna Rubio,Acting,1.7
1044771,Heather Storm,Acting,1.059
420555,Kurt Mattila,Directing,1.009
420556,Matt Checkowski,Directing,0.84
1077930,Javen Campbell,Acting,1.4
964980,Jyoti Dogra,Writing,0.6
1077931,Neal Bhattacharya,Acting,0.6
966629,Dilshad Patel,Acting,0.6
1077932,Nimrat Kaur,Acting,5.269
1077933,Takesh Singh,Acting,0.6
933391,Denzil Smith,Acting,6.171
53107,Asif Basra,Acting,1.162
1246733,Tom Alter,Acting,3.349
1252557,Indraneel Bhattacharya,Acting,0.631
81837,Alyy Khan,Acting,3.354
87178,Michael O. Sajbel,Writing,1.298
71580,Benedict Cumberbatch,Acting,28.722
107354,Youssou N'Dour,Acting,4.311
65448,Sylvestra Le Touzel,Acting,4.078
118617,Nicholas Woodeson,Acting,3.313
47932,David Hunt,Acting,3.321
1090538,David Toole,Acting,0.74
1836303,Alex Blake,Acting,1.236
2174812,Harry Audley,Acting,0.6
1231852,Andrew Whipp,Acting,1.755
1225226,Andrew Neil,Acting,2.555
2789877,Estelle Morgan,Acting,0.6
1782168,Philip Dunbar,Acting,1.4
2789879,Adam Woodroffe,Acting,0.6
1864893,Joseph Traynor,Acting,0.98
2789880,Eki Maria,Acting,0.6
2789883,Peter White,Acting,0.6
1075012,Ritchie Allen,Acting,1.4
208310,Cherise Boothe,Acting,1.748
1075013,Jesse Bronstein,Acting,0.778
1075014,Ralph Coppola,Acting,1.992
187636,Jason Harris,Acting,0.6
27105,Ed Helms,Acting,17.609
1075016,Amanda Parsons,Acting,0.6
25503,Mandy Patinkin,Acting,10.224
1281342,Will Reeve,Acting,0.6
1441177,Ron Tippe,Acting,0.98
1083493,Conor J. White,Acting,0.6
1441185,Rochelle Hogue,Acting,0.6
1441532,Greta Martin,Acting,0.6
1441533,Christie Moreau,Acting,0.98
1441535,Sean Oliver,Acting,0.6
1441539,Dennis T. Carnegie,Acting,1.864
164494,Cornell Womack,Acting,3.005
155580,Dana Reeve,Acting,1.543
20006,Christopher Reeve,Acting,14.146
78009,Colin Brady,Visual Effects,0.6
15780,Dan St. Pierre,Directing,0.621
127701,Joe Egender,Acting,2.822
145683,Svetlana Metkina,Acting,1.891
118243,Sprague Grayden,Acting,7.773
83405,Orlando Seale,Acting,2.173
154395,Jean St. James,Acting,4.274
1610940,Lewis Tan,Acting,6.234
1230912,Heidi Ferrer,Writing,0.6
2488789,Britt Morrow,Acting,0.6
1545812,Andrea Lwin,Acting,1.34
74070,Nana Visitor,Acting,8.719
1794267,Courtney Thomas,Production,0.6
1090895,Hailey Bright,Acting,0.614
1146540,RaMona Fleetwood,Costume & Make-Up,0.732
1521023,Marjorie Eber,Art,0.98
413951,Nick Guthe,Directing,0.931
82950,Marcus Brown,Acting,0.652
82947,Fuzzy Fantabulous,Acting,0.6
1246668,Tanisha Harper,Acting,0.619
204877,Kimberly Barnett,Acting,1.568
145191,Gabriel Tigerman,Acting,2.524
154257,Rick Fitts,Acting,4.127
64140,Sanaa Hamri,Directing,1.504
59296,Daniella Alonso,Acting,7.316
12056,Hawthorne James,Acting,7.231
138970,Irina Voronina,Acting,2.755
20493,Sydney Tamiia Poitier,Acting,3.863
226651,Jonathan Penner,Acting,3.402
92135,Aries Spears,Acting,6.378
1236881,Rayna Tharani,Acting,2.093
72619,Stacy Title,Directing,1.757
78483,Yury Tsykun,Acting,1.4
78481,Hans Canosa,Directing,1.746
78499,Scotty Noyd Jr.,Acting,1.014
62095,Jon Huertas,Acting,15.48
1538713,Marisol Ramirez,Acting,6.079
10855,Chris Gorak,Art,0.6
78564,Sapphire Blossom,Acting,1.059
38661,Christian Byers,Acting,2.255
78565,Anna Linarello,Acting,0.6
78566,Denise Roberts,Acting,1.866
78567,Peter Callan,Acting,2.374
57630,Peter Cattaneo,Directing,1.589
78659,Derek Magyar,Acting,2.0
78662,Jonathon Trent,Acting,2.357
78660,George Jonson,Acting,1.13
78661,Peyton Hinson,Acting,0.6
78663,Kyle Santler,Acting,0.694
78664,Emily Brooke Hands,Acting,0.844
78665,Matt Riedy,Acting,3.989
78666,Clifford Harrington,Acting,0.6
3711698,Molly Manago,Acting,0.6
5702,William Hall Jr.,Acting,1.173
81377,Demene E. Hall,Acting,0.732
53603,Q. Allan Brocka,Directing,2.043
2836,Kimberly Peirce,Directing,3.317
554891,Jon Lewis,Acting,0.6
554892,David Ansen,Writing,0.6
554893,Martin Garbus,Acting,0.6
554894,Paul Dergarabedian,Acting,0.6
554895,Richard Heffner,Acting,0.6
554896,Bingham Ray,Acting,0.694
554897,Joel Federman,Acting,0.6
112588,Kirby Dick,Directing,1.422
554898,Jay Rosenzweig,Acting,0.6
554899,Paul Huebl,Acting,0.6
554900,Clark Baker,Crew,0.6
554901,Becky Altringer,Acting,0.6
554902,Cheryl Howell,Acting,0.6
554903,Cookie Schwartz,Acting,0.6
554904,Lindsey Howell,Acting,0.6
554905,Jay Landers,Acting,0.6
554906,Stephen Farber,Acting,0.6
554907,Dottie Hamilton,Acting,0.6
554908,Mark Urman,Production,0.6
3110,Allison Anders,Directing,2.422
554909,Joan Graves,Acting,0.6
554910,Joann Yatabe,Acting,0.6
554911,Theresa Webb,Acting,0.6
107148,Michael Tucker,Directing,0.84
554912,David L. Robb,Acting,0.6
90713,Lawrence Lessig,Acting,1.441
554913,Anthony 'Tony' Hey,Acting,0.6
554914,Barry Freeman,Acting,0.6
554915,Arleen Bates,Acting,0.6
554916,Matt Ioakimedes,Acting,0.6
554917,Jane Worden,Acting,0.6
554918,Scott Young,Acting,0.6
554919,Howard Fridkin,Acting,0.6
554920,Michael McClellan,Acting,0.6
554921,James Wall,Acting,0.6
554890,Eddie Schmidt,Production,1.695
117841,Kirsten Johnson,Camera,3.737
107144,Javorn Drummond,Acting,0.6
552214,William H. Hays,Acting,1.917
554922,Eric Johnston,Acting,1.269
554924,J. Parnell Thomas,Acting,0.6
175439,Jack Valenti,Acting,3.524
219201,Ann Curry,Acting,1.637
79210,Nicholas Ballas,Acting,1.063
79212,Julie Gawkowski,Acting,0.6
79213,Forrest Fyre,Acting,2.912
79214,Gurudarshan,Acting,0.6
79215,Callie Anne Morgan,Acting,0.6
79216,Jo Ann Soto,Acting,0.6
79230,Brian Keith Gamble,Acting,1.528
79234,Anthony Jordan Atler,Acting,0.6
79238,Dave Mallow,Acting,1.043
4041717,"John Burton, Jr.",Acting,0.828
79207,Mark Fergus,Writing,5.554
55062,Tabu,Acting,4.04
76793,Irrfan Khan,Acting,9.334
128708,Ruma Guha Thakurta,Acting,1.095
128709,Sabyasachi Chakraborty,Acting,2.843
128707,Sahira Nair,Acting,0.6
128710,Supriya Choudhury,Acting,1.785
1249203,Jhumpa Lahiri,Writing,1.7
1417494,Kharaj Mukherjee,Acting,5.776
80602,Tyler Perry,Acting,14.883
54424,Maya Angelou,Acting,2.558
80761,Tangi Miller,Acting,1.448
75641,China Anderson,Acting,0.769
80767,Akhil Jackson,Acting,0.6
80768,Alonzo Millsap,Acting,0.6
80769,Georgia Allen,Acting,2.36
80611,Cassi Davis,Acting,6.264
80771,John Lawhorn,Acting,0.662
80772,Ryan Gentles,Acting,1.166
80773,Mablean Ephriam,Acting,1.166
80774,Richard Reed,Acting,0.829
80775,Dale Neal,Acting,0.6
80778,Deanna Dawn,Acting,0.856
80779,Enoch King,Acting,0.6
80780,Ginnie Randall,Acting,2.315
80781,C.O.C.O. Brown,Acting,0.6
80782,Jennifer Sears,Acting,1.949
80783,Tre Rogers,Acting,0.6
80785,Emmbre Perry,Acting,0.6
80786,Jeronn C. Williams,Acting,0.6
80787,Dale C. Bronner,Acting,0.6
2567091,Roshika West,Acting,0.6
441567,James Adomian,Acting,4.778
168695,Dan Cox,Writing,0.839
150863,Nick Francis,Directing,0.6
150865,Marc J. Francis,Directing,0.6
122282,Sean Huze,Acting,1.297
557901,Robert Acosta,Acting,0.98
557902,Kelly Dougherty,Acting,0.6
557899,Patricia Foulkrod,Production,0.6
1818465,Peter Towndrow,Acting,0.6
1818467,Scott Farren-Price,Acting,0.6
3422556,Riyadh al-Adhadh,Acting,0.6
220691,Laura Poitras,Directing,1.911
2066871,Michel Estime,Acting,1.695
106461,Ranjit Chowdhry,Acting,2.688
2303956,Kendall Mosby,Acting,0.6
1735828,Halle Bailey,Acting,17.97
2900829,Werner Richmond,Acting,0.6
183758,Emeril Lagasse,Acting,1.4
2967654,Erica Edwards,Acting,0.98
2805622,Brandy Scott,Acting,0.6
3840787,Margaret Mungai,Acting,0.6
2636197,Shirl Cieutat,Acting,0.6
3840791,Donna Denley,Acting,0.6
68179,Maria Mason,Acting,0.736
1486559,Lana Likic,Acting,1.052
3840792,Camille Hunt,Acting,0.6
2801351,Jessie Terrebonne,Acting,1.099
2758276,Randall Sims,Acting,0.6
3840795,Susan Levitas,Acting,0.6
544238,Lucie Vondráčková,Acting,1.571
1561603,Lucie Březovská,Acting,0.6
2322944,Daniel Čech,Acting,0.6
136814,Tomáš Měcháček,Acting,1.4
3840797,Alban Klose,Acting,0.6
3840798,Kyle Pecoraro,Acting,0.6
3840799,Alena Otradovcova,Acting,0.6
3840800,Karri Benoit,Acting,0.6
3189690,Amon Bourne,Acting,0.6
2805954,Lindsay Walker,Acting,0.6
25701,Jiří Zeman,Acting,1.02
1555291,Barbora Fišerová,Acting,1.548
3840812,Andrew Le,Acting,0.6
3840817,Jeff Becker,Acting,0.6
3840819,Mary-Ann Falgout,Acting,0.6
3840821,Keith Toups,Acting,0.6
1355679,Tomáš Jeřábek,Acting,1.124
1416821,Mary Jo 'MJ' McGrath,Costume & Make-Up,0.6
3840825,Ramsey Gbelawoe,Acting,0.6
3840831,Anne Palermo,Acting,0.6
3506931,Stephen Rue,Acting,0.6
429728,Quinn Shephard,Acting,3.686
433243,Dominique Saldaña,Acting,0.6
41232,Jessica Walter,Acting,14.628
1768896,Michelle Sandler,Acting,0.6
107770,B.J. Novak,Acting,14.559
41091,Kristen Wiig,Acting,23.482
216147,Nick Thune,Acting,4.109
229565,Heather Beers,Acting,1.667
2447268,Allie Mac Kay,Acting,0.6
61415,Sandra Tsing Loh,Crew,0.6
1395339,Michael Maiello,Production,0.6
1462928,Annette Wright,Acting,0.6
1035775,Stan Ellsworth,Acting,1.01
560298,Lauren McKnight,Acting,5.218
180110,Noah Bastian,Acting,0.982
112121,Shareece Pfeiffer,Acting,0.665
1918026,Darren Ewing,Acting,1.213
2447277,Joe Lookinland,Acting,0.6
200782,Brooks Bedore,Acting,0.738
2447278,Lerin Porter,Acting,0.6
1217505,Gary Morgan,Acting,2.764
2447279,Hayden Holbrook,Acting,0.6
2447280,Benjamin Ho,Acting,0.98
2447281,Tyler Scott Drewes,Acting,0.6
2447283,Kim W. Powell,Acting,0.6
180652,Micaela Nelligan,Acting,1.807
12948,Conrad E. Palmisano,Crew,1.415
2447285,Alisa Taylor,Acting,0.6
2447286,Ana Queren Seabra,Acting,0.6
2447287,Mallory Bouchard,Acting,0.6
1673228,Thomas Conroy,Acting,0.648
82755,Jesse Camacho,Acting,7.719
2303051,Martin Campetta,Acting,0.652
1561113,Joseph Foster,Acting,0.6
2303052,Max Miner,Acting,0.6
95975,Mark Linn-Baker,Acting,5.627
10555,Tony Roberts,Acting,3.391
43945,Alex Boling,Acting,0.682
103033,Tony Armatrading,Acting,2.043
103031,Eric Nicholas,Writing,1.006
83097,Adam Savage,Acting,4.121
83098,Jamie Hyneman,Acting,3.876
84692,Finn Taylor,Writing,1.157
86468,Sarah Wayne Callies,Acting,12.473
49425,Annabeth Gish,Acting,17.076
575930,Oliver Adams,Acting,1.4
1107805,Rachel Erickson,Acting,0.6
991318,James Thomas Lee Knight,Acting,0.973
1016538,Andrew Michaelson,Acting,1.62
3676958,Joel Antonio Juan,Acting,0.6
1949453,Petrus Antonius,Acting,0.6
128639,Armand Mastroianni,Directing,2.047
84925,Elle Mckenzie,Acting,0.6
84928,Nicholas Sidi,Acting,1.802
47646,Catherine Tate,Acting,8.994
84929,Ed Blum,Directing,0.6
83270,Daniel Ross Owens,Acting,2.015
83273,Anne Clarke,Acting,0.6
42650,Jesse Harris,Sound,0.6
1932177,Ben Dickey,Acting,4.735
2581620,Ryan Hawke,Acting,0.6
1941424,Ryan Hawke,Production,1.28
26095,John Patrick Shanley,Writing,1.12
1941467,Elissabeth Blofson,Art,0.6
99707,Lara Theodos,Acting,0.6
216794,Genevieve McCarthy,Acting,0.999
962206,Mary Duffy,Acting,0.6
51390,Emily Bergl,Acting,10.534
164228,Gwendolyn Bucci,Acting,1.4
164522,Lynn-Marie Stetson,Acting,0.6
218432,Jess Osuna,Acting,1.227
3456654,Bill Butler,Acting,0.6
2738285,Bailey Cave,Acting,0.6
2738292,Steve Williams,Acting,0.6
2738288,Tommy McBride,Acting,1.01
978717,Jason McLeod,Acting,0.728
2738293,Chris Willis,Acting,0.98
1751908,Ray Wood,Acting,0.6
78042,Erin Bethea,Acting,1.601
83902,James Blackwell,Acting,0.69
114614,David Nixon,Directing,0.745
1869142,Mark Richt,Acting,0.6
2738286,Dan W. Howell Sr.,Acting,0.6
2738289,Michael McLendon,Acting,0.6
2738290,Kyle Scott,Acting,0.6
2738291,Mary Smit,Acting,0.6
1786051,Tracy Keller,Production,0.6
2109887,Susan Sanders,Production,0.6
46773,Parisa Fitz-Henley,Acting,8.995
2024697,Carson Brown,Acting,0.6
206493,Cassandra Hepburn,Acting,2.174
2250889,Grant Sullivan,Acting,1.156
1232172,Shanelle Gray,Acting,1.803
94553,Jamie Marsh,Acting,0.707
1238271,Michael Eaves,Acting,0.98
3510805,Suzanne Covington,Acting,0.6
3510806,Adele Perlman,Acting,0.6
1298001,Shaun T. Benjamin,Acting,0.899
3232843,Robert McEvilly,Acting,0.6
3510808,Warren Durso,Acting,0.6
111702,Christopher Rydell,Acting,3.765
3510811,Ryan Rich,Acting,0.6
3510813,Gloria Green,Acting,0.6
3510815,Gabriel Cannon,Acting,0.6
3510816,Larry Burnett,Acting,0.6
2064407,Erin Batsford,Acting,0.6
3900228,Amy Boatwright,Acting,0.6
42951,Rita Branch,Acting,0.6
3510818,Felicia Burton,Acting,0.6
1969343,Cassandra Eastwold,Acting,0.6
1639195,Michelle Greathouse,Acting,0.6
1181677,Laurianne Jameson,Acting,0.6
2082014,Geoff Keith,Acting,0.6
1936168,Laurie Lee,Acting,0.6
1237603,Isaiah Mustafa,Acting,5.692
558934,Nikita Ramsey,Acting,2.346
21958,Mark Rydell,Directing,2.149
63220,Kerri Kenney,Acting,3.088
102087,Diva Zappa,Acting,1.792
62091,Randy Spelling,Acting,0.743
1375145,Julia Lehman,Acting,0.716
15503,Kyle Richards,Acting,10.183
1213611,Amanda Aday,Acting,3.071
1757878,Amanda Rowan,Acting,0.652
1757880,Sarai Howard,Acting,0.6
131226,Dieter Meier,Acting,1.135
1757885,Beau Beasley,Acting,0.6
1757886,Justin Jackson,Acting,0.6
1757887,Sam E. Goldberg,Acting,0.6
98404,Rick Najera,Acting,1.583
1757888,Suzanna Rosado,Acting,0.6
1757889,Tanisha Hernandez,Acting,0.6
87193,William Heins,Directing,0.721
1757890,Olympia Kricos,Acting,0.6
1490062,Keri Bruno,Directing,0.682
1757893,Mayra Veronica,Acting,0.6
1757897,Cayleen Davies,Acting,0.6
1757902,Jaclyn Matthus,Acting,0.6
1633091,Chira Cassel,Acting,1.4
1757908,Tania Jimenez,Acting,0.6
1757909,Allen Choate,Acting,0.6
1757910,April Henry,Acting,0.6
1757911,Jiannina Castro,Acting,0.6
1757912,Dustin Mangas,Acting,0.6
239574,Eugenio Derbez,Acting,6.647
1757913,Miriam Kulick,Acting,0.6
1757914,J.J. Wilson,Acting,0.6
1228206,Chad Muska,Acting,2.599
1757915,Ari Belinski,Acting,0.6
1757916,Betheny Merola,Acting,0.6
1270483,Yvonne Gougelet,Acting,0.999
1757917,Alexis Barbara,Acting,0.6
1757918,Cleveland Marcus Walton,Acting,0.6
108086,Sam Maccarone,Acting,0.6
1757920,Cheryl Graham,Acting,0.6
1757921,Lily Brawner,Acting,0.6
1757922,Kirsten Gustitus,Acting,0.6
89980,Angela Dodson,Acting,0.6
1222584,Camille Langfield,Acting,0.732
1011501,Daisy Hamilton,Acting,0.6
1546627,Keren Gilbert,Acting,1.4
1757937,Evan Scott Golden,Acting,0.6
1757938,Andrew M. Phillips,Acting,0.6
1757939,Eric Raddatz,Acting,0.6
1699128,Mickey Mickey,Acting,0.6
1758329,Dustin Clingan,Acting,0.6
1758331,Jay Gutierrez,Acting,0.6
1375386,Hali Lula Hudson,Acting,0.6
74524,Cristy Joy Slavis,Acting,0.98
514154,Allison Weissman,Acting,0.689
1703223,Aitch Alberto,Directing,5.145
1758357,Angel Anes,Acting,0.6
1758358,Trisha Carman,Acting,0.6
1758379,Raul de Molina,Acting,0.6
1758380,Kelly Ehlert,Acting,0.6
1758381,Seth Harris Gordon,Acting,0.6
1758382,Eric Jimenez,Acting,0.6
1758383,Daniel J. Loht,Acting,0.6
1758384,Frantisek Mach,Acting,0.6
1758385,Liam Mason,Acting,0.6
224753,Brooke Newton,Acting,3.359
1758386,Jennifer Perez,Acting,0.6
1758387,Nathan Pitkanen,Acting,0.6
1226426,Nicky Hilton,Acting,2.548
1758390,Athena Stamos,Acting,0.6
1174984,Vitaliy Versace,Directing,2.143
104427,Glenn Robbins,Acting,2.696
75123,Bob Franklin,Acting,2.495
75891,Wayne Hope,Acting,1.709
104428,Gary Eck,Writing,0.787
38663,Victoria Hill,Acting,1.829
1228895,Kevin Carlin,Directing,1.295
146894,Shoni Alysse Cook,Acting,0.6
146893,William Martin,Acting,0.6
146899,Robert J. Carrera,Directing,0.6
146886,Jeremia Draper,Production,0.6
146885,Jason D. Morris,Directing,0.937
60120,Tina Benko,Acting,2.765
931644,Kate Simses,Acting,3.547
1648755,Nick Sullivan,Acting,1.447
1639428,Will Bozarth,Acting,0.6
210134,Ken Barnett,Acting,0.961
86035,Maria Maggenti,Writing,1.16
19225,Christian Campbell,Acting,4.299
1222822,Amy Spanger,Acting,2.444
6106,Steven Weber,Acting,6.758
1596767,Ruth Nichol,Acting,0.828
62866,Britt Irvin,Acting,5.024
2103024,Jeanie Cloutier,Acting,0.976
2048300,Kayla Christine Arellano,Acting,0.923
4261339,Darby,Acting,0.6
4261342,Karissa Barry,Acting,0.6
4261344,Daniela Buzzi,Acting,0.6
4261351,Jordana Frost,Acting,0.6
4261354,Amanda Lam,Acting,0.6
4261356,Stefanie McAuley,Acting,0.6
4261357,Evelina Ortynski,Acting,0.6
1519251,Laurin Elizabeth Padolina,Acting,0.6
3195929,Ninon Parent,Crew,0.6
4261359,Paige Parkhill,Acting,0.6
4261363,Dena Robb,Acting,0.6
4261365,Sarah Scheunhage,Acting,0.6
2503593,Rosette Sharma,Acting,0.6
120830,Nikki Snelson,Acting,0.98
4261372,Christine Sutcliffe,Acting,0.6
4261379,Linda R. Jackson,Acting,0.6
1886910,Laura Mae Nason,Acting,0.84
1240646,Rebecca Shoichet,Acting,2.88
4261427,Dennis Arriola,Acting,0.6
103283,Michael Antonakos,Acting,2.59
1748619,Scott Augustine,Acting,1.052
1805210,Jamie Bishton,Acting,0.6
1455201,David Hernández,Acting,0.6
1802811,Peter Huck,Acting,0.6
4261428,David Robert Moore,Acting,0.6
4261429,Tal Iozef,Acting,0.6
4261430,Brock Jellison,Acting,0.6
4261431,Farley Johansson,Acting,0.6
4261432,Kevin Johns,Acting,0.6
4261434,Sasha Kozak,Acting,0.6
3518026,Shay Kuebler,Acting,0.6
85506,Charlie David,Acting,5.845
4261437,Eric Malapad,Acting,0.6
4261438,Joshua Martin,Acting,0.6
4261439,Robert McEathron,Acting,0.6
4261440,Alex Pesusich,Acting,0.6
2815773,David Raymond,Acting,0.6
4261441,Matthew Rossoff,Acting,0.6
1475089,Ian Rozylo,Acting,1.597
4261442,Ferdinand Tocol,Acting,0.6
4261443,Kevin Tookey,Acting,0.6
4261444,Joseph Tremblay,Acting,0.6
4261445,Jonathan 'JoJo' Zolina,Acting,0.6
4261446,Timmy Fuller,Acting,0.6
4261448,Matt Olver,Acting,0.6
4261450,Joe Turano,Acting,0.6
209687,Jason Logan,Acting,0.638
142292,Jonathan Ames,Acting,2.939
59237,Margarita Levieva,Acting,7.92
1222348,Tom Gianas,Directing,0.98
148642,Dave Cooperman,Acting,1.063
1492107,Michelle Wright,Acting,0.6
148644,Brian Wright,Acting,0.6
148645,Connor Brandt,Acting,0.6
148646,Melisa Breiner-Sanders,Acting,0.612
148647,Josh Davidson,Acting,1.4
148648,Jeremy Paris,Acting,0.6
148649,Chris L. Clark,Acting,0.6
148650,Nathan Rosen,Acting,0.6
148651,Brian Marinelli,Acting,0.6
148652,Bruce Morgan,Acting,0.6
148653,Tom Gambrill,Acting,0.6
551719,Reinhold Aman,Acting,0.6
12115,Steven Bochco,Writing,3.579
24810,Pat Boone,Acting,3.169
214317,Ben Bradlee,Acting,2.897
61109,Chuck D,Acting,3.844
551720,John Crossley,Acting,0.6
117538,Sam Donaldson,Acting,2.758
551721,Timothy Jay,Acting,0.6
551722,Janet LaRue,Acting,0.6
133894,Dave Marsh,Acting,0.6
219802,Judith Martin,Acting,0.6
551723,Michael Medved,Acting,0.6
151295,David Milch,Writing,3.214
551724,Geoffrey Nunberg,Acting,1.094
105276,Tera Patrick,Acting,36.395
551726,Robert W. Peters,Acting,0.6
220704,Spyder Jonez,Acting,1.719
31273,David Shaw,Writing,1.04
551728,David Skover,Acting,0.6
19724,Hunter S. Thompson,Acting,2.687
77523,Steve Anderson,Writing,0.742
155324,Andre Fontanelle,Acting,0.6
551727,Dennis Prager,Acting,3.363
98539,Frank Zappa,Acting,4.199
5503,Gabrielle Anwar,Acting,16.495
81098,Joe Dinicol,Acting,1.454
51526,Brooke Johnson,Acting,2.433
44246,Kenner Ames,Acting,1.002
1814258,Ryan Giesen,Acting,0.6
2296256,Jonathan Payne,Acting,0.6
224318,William Cuddy,Acting,1.056
1204149,Juan Manuel Bonet,Acting,0.6
1204150,Magdalena Cantero,Acting,0.6
1204151,Martín Chirino,Acting,0.6
1204152,Elvireta Escobio,Acting,0.6
1204153,Juan Hidalgo,Acting,0.6
1204148,Juan Miguel Millares,Directing,0.6
233474,Robert Capelli Jr.,Acting,1.18
67515,Marilyn Chris,Acting,2.078
196179,Stephen McKinley Henderson,Acting,8.462
1473240,Gordana Rashovich,Acting,1.784
1779329,Doug Bollinger,Directing,0.607
1788799,Bx Giongrete,Directing,0.6
430562,Zack Bazzi,Acting,0.6
430565,Duncan Domey,Acting,0.6
570206,Ben Flanders,Acting,0.6
570207,Mike Moriarty,Acting,0.6
190598,Steve Pink,Acting,0.6
430566,Brandon Wilkins,Acting,0.6
90178,Deborah Scranton,Directing,0.84
15674,Hallie Eisenberg,Acting,9.253
137167,Adam Hicks,Acting,2.801
137168,Austin Rogers,Acting,0.89
137171,Blake Garrett,Acting,0.6
4058195,Andrew Gillingham,Acting,0.6
137172,Alexander Agate,Acting,0.6
1122257,David Bewley,Sound,0.615
