,ids
25268,1095691
25269,505871
25270,931858
25271,309270
25272,14358
25273,276546
25274,604227
25275,505925
25276,14407
25277,276557
25278,637016
25279,276592
25280,79985
25281,14457
25282,309374
25283,276608
25284,604294
25285,243848
25286,276617
25287,80010
25288,80014
25289,309391
25290,571540
25291,80021
25292,1030298
25293,80029
25294,309411
25295,964779
25296,768178
25297,14517
25298,669882
25299,211137
25300,309441
25301,702660
25302,735428
25303,735432
25304,1161418
25305,1063114
25306,14544
25307,309458
25308,1161437
25309,211169
25310,14566
25311,309482
25312,342256
25313,145650
25314,14581
25315,506105
25316,801018
25317,309504
25318,14597
25319,309514
25320,506131
25321,1161494
25322,1030423
25323,407835
25324,14631
25325,506155
25326,342315
25327,309550
25328,342321
25329,571698
25330,342325
25331,309558
25332,637243
25333,407872
25334,1161536
25335,506182
25336,768329
25337,178509
25338,47440
25339,997720
25340,342363
25341,342367
25342,866658
25343,14695
25344,964967
25345,932201
25346,571759
25347,964976
25348,604531
25349,1161590
25350,1161591
25351,342395
25352,80253
25353,211328
25354,14721
25355,309635
25356,801157
25357,80265
25358,932234
25359,244108
25360,440723
25361,440726
25362,866712
25363,47514
25364,768412
25365,47516
25366,47520
25367,309668
25368,604580
25369,47525
25370,47524
25371,702888
25372,309673
25373,47534
25374,309681
25375,47540
25376,47541
25377,309687
25378,309695
25379,1096139
25380,604624
25381,309713
25382,440784
25383,244179
25384,309720
25385,473563
25386,145884
25387,80349
25388,1096158
25389,276959
25390,309728
25391,211423
25392,571874
25393,309733
25394,309734
25395,47599
25396,47613
25397,506366
25398,768510
25399,47619
25400,277000
25401,1096200
25402,244234
25403,277008
25404,702993
25405,277012
25406,113180
25407,277025
25408,14885
25409,1096229
25410,1096231
25411,14889
25412,244269
25413,14899
25414,47671
25415,932408
25416,14907
25417,277053
25418,277054
25419,277055
25420,14922
25421,211539
25422,473684
25423,14933
25424,277084
25425,965217
25426,834169
25427,80508
25428,14973
25429,735870
25430,801408
25431,80513
25432,735873
25433,277127
25434,47751
25435,277144
25436,342682
25437,113308
25438,277149
25439,375457
25440,572065
25441,15013
25442,375465
25443,113322
25444,15022
25445,375471
25446,375472
25447,1030839
25448,309943
25449,80567
25450,80568
25451,211643
25452,375485
25453,15042
25454,244423
25455,80584
25456,703177
25457,637646
25458,1129168
25459,572122
25460,211682
25461,113379
25462,15075
25463,113381
25464,572136
25465,277233
25466,146170
25467,1161985
25468,310018
25469,47880
25470,277262
25471,277267
25472,15124
25473,572189
25474,277280
25475,572193
25476,998186
25477,277293
25478,277294
25479,310063
25480,277295
25481,473911
25482,310072
25483,310073
25484,310075
25485,277310
25486,310080
25487,310082
25488,572229
25489,310085
25490,506695
25491,506699
25492,473935
25493,15185
25494,506705
25495,277336
25496,277337
25497,277346
25498,47975
25499,768876
25500,47988
25501,244602
25502,48007
25503,473992
25504,80777
25505,932747
25506,80779
25507,801686
25508,15258
25509,572318
25510,15276
25511,277428
25512,310197
25513,834486
25514,310199
25515,703413
25516,15290
25517,310203
25518,277441
25519,80836
25520,277448
25521,211916
25522,310226
25523,1031128
25524,244697
25525,277472
25526,277486
25527,310257
25528,408564
25529,572407
25530,605181
25531,1063935
25532,343043
25533,244741
25534,834566
25535,15366
25536,769034
25537,310297
25538,637983
25539,15391
25540,212008
25541,310313
25542,15402
25543,441389
25544,48173
25545,1031217
25546,310325
25547,310327
25548,15416
25549,48187
25550,932932
25551,506952
25552,277579
25553,375912
25554,310381
25555,1031278
25556,48237
25557,15487
25558,965763
25559,310406
25560,474260
25561,310428
25562,801961
25563,310443
25564,81071
25565,507065
25566,900282
25567,310462
25568,507074
25569,408776
25570,48332
25571,48333
25572,507094
25573,507101
25574,507103
25575,48351
25576,277734
25577,179431
25578,769260
25579,441582
25580,507121
25581,277747
25582,507125
25583,441593
25584,507130
25585,179451
25586,507135
25587,343298
25588,507139
25589,507142
25590,507145
25591,507149
25592,48398
25593,245008
25594,245013
25595,245014
25596,245016
25597,769306
25598,245019
25599,81181
25600,1064223
25601,15648
25602,15657
25603,81194
25604,179499
25605,179503
25606,834864
25607,703792
25608,48438
25609,671030
25610,1097019
25611,376126
25612,310591
25613,507200
25614,933189
25615,507205
25616,965959
25617,81234
25618,441685
25619,539995
25620,1162601
25621,310647
25622,48509
25623,48514
25624,48516
25625,343437
25626,114064
25627,605587
25628,146836
25629,703894
25630,343458
25631,48554
25632,48560
25633,277965
25634,277966
25635,343518
25636,310758
25637,15851
25638,507378
25639,507382
25640,245256
25641,81418
25642,605706
25643,605709
25644,474640
25645,605715
25646,81431
25647,310808
25648,736796
25649,736797
25650,15906
25651,15907
25652,769579
25653,736812
25654,933421
25655,769583
25656,310861
25657,441939
25658,245332
25659,48772
25660,16022
25661,376483
25662,48807
25663,442026
25664,16048
25665,16063
25666,16066
25667,540358
25668,802509
25669,507598
25670,605902
25671,114387
25672,605920
25673,605925
25674,1097448
25675,1031936
25676,114437
25677,16151
25678,16156
25679,999199
25680,245556
25681,16186
25682,16190
25683,147264
25684,638785
25685,737095
25686,999245
25687,606042
25688,769884
25689,81757
25690,704350
25691,114534
25692,147303
25693,212842
25694,278383
25695,475008
25696,704385
25697,507784
25698,802697
25699,212880
25700,343961
25701,278426
25702,573339
25703,638886
25704,507818
25705,311214
25706,49070
25707,81844
25708,1064885
25709,1064888
25710,1064891
25711,409531
25712,16320
25713,278465
25714,212934
25715,507856
25716,802769
25717,16339
25718,278485
25719,49113
25720,311270
25721,376807
25722,278507
25723,475116
25724,16367
25725,49141
25726,16374
25727,49151
25728,278527
25729,278530
25730,114695
25731,802833
25732,671765
25733,835609
25734,507931
25735,16412
25736,344093
25737,49182
25738,311328
25739,81956
25740,376868
25741,147495
25742,278574
25743,147502
25744,278582
25745,540736
25746,442434
25747,49218
25748,16452
25749,16454
25750,16455
25751,16456
25752,1065035
25753,49228
25754,1163341
25755,1163343
25756,606292
25757,311387
25758,770151
25759,311409
25760,311425
25761,704647
25762,82065
25763,114833
25764,49300
25765,934040
25766,16548
25767,311461
25768,16553
25769,409774
25770,311479
25771,311484
25772,311486
25773,770241
25774,737475
25775,409797
25776,770246
25777,409804
25778,770255
25779,409810
25780,409811
25781,311511
25782,245977
25783,311515
25784,377053
25785,16608
25786,409828
25787,999653
25788,49384
25789,49393
25790,49394
25791,311540
25792,311545
25793,82172
25794,278781
25795,311551
25796,311554
25797,311557
25798,49415
25799,311568
25800,377112
25801,508184
25802,311585
25803,278829
25804,49460
25805,114996
25806,278838
25807,278836
25808,49465
25809,573754
25810,278841
25811,1130816
25812,409920
25813,901450
25814,49490
25815,934239
25816,278880
25817,213352
25818,409965
25819,999799
25820,82304
25821,475522
25822,573831
25823,409994
25824,278937
25825,1130905
25826,278941
25827,115101
25828,213407
25829,410017
25830,410018
25831,803234
25832,82342
25833,1130924
25834,278957
25835,311729
25836,1130930
25837,836019
25838,213428
25839,213427
25840,836022
25841,49597
25842,115138
25843,49606
25844,82376
25845,672201
25846,410064
25847,311766
25848,278999
25849,410073
25850,410075
25851,311774
25852,16863
25853,1163758
25854,82420
25855,311808
25856,147970
25857,82438
25858,82440
25859,606730
25860,246283
25861,279058
25862,410134
25863,115229
25864,836132
25865,836133
25866,115273
25867,672337
25868,705107
25869,246357
25870,213589
25871,246361
25872,672345
25873,508508
25874,246364
25875,246369
25876,49771
25877,705136
25878,49777
25879,115313
25880,967293
25881,17021
25882,17023
25883,115331
25884,279174
25885,246407
25886,311948
25887,180885
25888,737944
25889,737946
25890,770715
25891,311964
25892,180901
25893,246439
25894,115368
25895,311982
25896,311984
25897,311991
25898,279226
25899,410300
25900,17084
25901,49867
25902,312012
25903,148177
25904,49877
25905,17113
25906,738010
25907,82651
25908,312029
25909,17118
25910,312035
25911,17124
25912,410350
25913,312046
25914,180976
25915,312050
25916,705266
25917,869107
25918,344826
25919,312059
25920,312060
25921,1131262
25922,803587
25923,377603
25924,803592
25925,115473
25926,312089
25927,541465
25928,246555
25929,246557
25930,836384
25931,443169
25932,17186
25933,17191
25934,639786
25935,82733
25936,82736
25937,17216
25938,574279
25939,49997
25940,869201
25941,148327
25942,246651
25943,312192
25944,312194
25945,50058
25946,639884
25947,1164181
25948,1131415
25949,312215
25950,82841
25951,279461
25952,312230
25953,1098663
25954,82864
25955,705458
25956,410547
25957,934851
25958,1164228
25959,1164232
25960,377802
25961,50122
25962,312267
25963,508882
25964,17364
25965,574426
25966,312286
25967,443364
25968,410599
25969,312299
25970,148462
25971,148466
25972,17398
25973,836621
25974,181267
25975,214044
25976,574493
25977,607262
25978,312351
25979,246815
25980,279590
25981,279591
25982,82986
25983,967724
25984,17455
25985,312373
25986,574520
25987,410681
25988,312380
25989,476223
25990,312387
25991,312392
25992,377930
25993,17482
25994,214095
25995,279651
25996,967782
25997,803947
25998,50301
25999,410750
26000,771201
26001,214164
26002,443540
26003,50334
26004,279711
26005,640165
26006,607400
26007,476338
26008,312514
26009,410831
26010,705749
26011,50390
26012,345304
26013,17628
26014,345308
26015,345310
26016,345311
26017,345312
26018,771295
26019,312547
26020,345315
26021,771299
26022,115941
26023,345319
26024,345320
26025,345321
26026,312555
26027,312556
26028,771319
26029,312567
26030,312587
26031,312597
26032,115998
26033,148769
26034,771363
26035,542000
26036,312627
26037,378166
26038,312630
26039,312632
26040,771385
26041,312636
26042,50498
26043,17741
26044,148817
26045,312658
26046,312659
26047,312660
26048,607580
26049,804191
26050,804196
26051,673128
26052,673140
26053,312699
26054,673150
26055,214404
26056,804229
26057,312710
26058,279943
26059,50570
26060,50578
26061,771481
26062,804253
26063,935326
26064,804255
26065,181666
26066,214454
26067,17868
26068,17880
26069,312807
26070,312808
26071,148972
26072,1164784
26073,673264
26074,1164786
26075,640506
26076,17926
26077,378382
26078,378384
26079,378389
26080,312856
26081,869912
26082,17952
26083,837161
26084,378420
26085,83509
26086,378422
26087,706125
26088,1001039
26089,345697
26090,1033837
26091,18045
26092,116355
26093,18055
26094,575112
26095,214668
26096,18063
26097,18064
26098,18066
26099,18070
26100,444054
26101,444056
26102,804511
26103,18091
26104,411309
26105,673459
26106,378555
26107,837316
26108,1099464
26109,181965
26110,509645
26111,18127
26112,181977
26113,411354
26114,607967
26115,18166
26116,509701
26117,280326
26118,18189
26119,18191
26120,804631
26121,182041
26122,444187
26123,182046
26124,313119
26125,18210
26126,18211
26127,18224
26128,18230
26129,345917
26130,313155
26131,214853
26132,542542
26133,83791
26134,968530
26135,542547
26136,542546
26137,83795
26138,837471
26139,477028
26140,1034096
26141,411506
26142,116599
26143,51068
26144,542591
26145,477058
26146,18307
26147,313221
26148,51091
26149,313241
26150,247713
26151,706473
26152,575402
26153,313261
26154,542638
26155,968624
26156,411569
26157,51121
26158,149428
26159,18370
26160,411590
26161,149450
26162,477141
26163,51175
26164,51177
26165,83947
26166,608237
26167,706547
26168,18428
26169,542732
26170,509969
26171,575517
26172,575519
26173,608290
26174,673841
26175,116787
26176,18484
26177,18500
26178,870473
26179,18506
26180,149595
26181,706657
26182,608367
26183,313461
26184,116855
26185,1067130
26186,116872
26187,313496
26188,313498
26189,379037
26190,608416
26191,870566
26192,84140
26193,18606
26194,18611
26195,673973
26196,51390
26197,608448
26198,248014
26199,18638
26200,1034452
26201,280793
26202,379109
26203,280807
26204,444650
26205,116970
26206,411895
26207,379130
26208,1067259
26209,1001730
26210,149767
26211,117011
26212,215332
26213,1100072
26214,706856
26215,1165620
26216,1067324
26217,215356
26218,215361
26219,215365
26220,903499
26221,18777
26222,1165673
26223,51589
26224,674190
26225,51598
26226,51606
26227,18840
26228,51611
26229,706976
26230,674218
26231,18864
26232,18882
26233,674244
26234,18891
26235,477648
26236,412118
26237,313816
26238,84443
26239,543203
26240,51685
26241,248313
26242,346622
26243,674305
26244,18946
26245,707073
26246,707087
26247,18969
26248,444956
26249,543262
26250,51744
26251,576033
26252,707112
26253,150062
26254,1100353
26255,84547
26256,510532
26257,543306
26258,19018
26259,445008
26260,150096
26261,281175
26262,248413
26263,707175
26264,51820
26265,215660
26266,215662
26267,19059
26268,903802
26269,641661
26270,19082
26271,445084
26272,543396
26273,19109
26274,445101
26275,182977
26276,248515
26277,84687
26278,117460
26279,936662
26280,19166
26281,543456
26282,51938
26283,51951
26284,19183
26285,117496
26286,641785
26287,281339
26288,19215
26289,314155
26290,445233
26291,904001
26292,412482
26293,117577
26294,281441
26295,117612
26296,150380
26297,281454
26298,674693
26299,314266
26300,740255
26301,215969
26302,314279
26303,347048
26304,150447
26305,805808
26306,84913
26307,1100729
26308,248761
26309,969666
26310,543689
26311,1035222
26312,150495
26313,445407
26314,838626
26315,150499
26316,314345
26317,150510
26318,19446
26319,707574
26320,969727
26321,642051
26322,642055
26323,936973
26324,642061
26325,838670
26326,85011
26327,52244
26328,543776
26329,543777
26330,543778
26331,347168
26332,19495
26333,19499
26334,576556
26335,642100
26336,969780
26337,248887
26338,314427
26339,19524
26340,445508
26341,52297
26342,19546
26343,183396
26344,117867
26345,19564
26346,281709
26347,609390
26348,281714
26349,52339
26350,838776
26351,19577
26352,85125
26353,412810
26354,511117
26355,543894
26356,85164
26357,19629
26358,1100976
26359,543956
26360,380117
26361,412889
26362,19676
26363,380132
26364,740597
26365,707835
26366,249087
26367,609538
26368,118024
26369,19723
26370,85261
26371,347406
26372,249114
26373,871712
26374,380208
26375,314686
26376,445759
26377,314688
26378,740675
26379,19782
26380,314713
26381,806234
26382,19803
26383,216414
26384,707939
26385,1166695
26386,19816
26387,347500
26388,314733
26389,52591
26390,347505
26391,216441
26392,1101194
26393,282001
26394,347541
26395,970141
26396,314782
26397,249247
26398,249250
26399,85412
26400,347567
26401,314805
26402,314806
26403,314808
26404,347577
26405,413131
26406,347600
26407,183770
26408,85467
26409,85470
26410,478692
26411,118254
26412,544249
26413,19965
26414,249343
26415,52762
26416,151069
26417,511519
26418,511520
26419,314919
26420,970290
26421,446012
26422,216637
26423,446028
26424,216657
26425,216660
26426,675412
26427,52831
26428,675425
26429,118370
26430,216675
26431,20077
26432,216697
26433,577147
26434,20110
26435,118422
26436,413339
26437,708252
26438,183965
26439,1035933
26440,872093
26441,20137
26442,249520
26443,806579
26444,839348
26445,52925
26446,216775
26447,151253
26448,478953
26449,1134318
26450,806639
26451,20215
26452,478968
26453,806649
26454,52986
26455,478974
26456,380670
26457,184065
26458,380678
26459,413451
26460,380692
26461,118556
26462,380701
26463,839459
26464,380712
26465,20270
26466,741169
26467,380724
26468,380730
26469,872252
26470,937789
26471,380737
26472,806727
26473,380744
26474,839500
26475,151374
26476,118610
26477,20319
26478,511841
26479,216929
26480,118625
26481,708482
26482,610187
26483,1167247
26484,806814
26485,20388
26486,642985
26487,282547
26488,282548
26489,282549
26490,708531
26491,610244
26492,20422
26493,217030
26494,20436
26495,85980
26496,1036278
26497,118776
26498,348154
26499,380922
26500,479228
26501,348168
26502,643088
26503,20499
26504,20510
26505,479264
26506,184353
26507,20520
26508,872499
26509,708680
26510,577609
26511,20558
26512,53333
26513,446550
26514,610392
26515,53341
26516,20574
26517,20583
26518,282748
26519,446589
26520,20604
26521,479362
26522,53383
26523,610467
26524,20668
26525,577732
26526,610509
26527,1134798
26528,413906
26529,381139
26530,217302
26531,1167574
26532,1102041
26533,53466
26534,86245
26535,643306
26536,184561
26537,938228
26538,250106
26539,938235
26540,217353
26541,184587
26542,217358
26543,20760
26544,217371
26545,315678
26546,315682
26547,20771
26548,53542
26549,446772
26550,53559
26551,577852
26552,381244
26553,479571
26554,1003867
26555,676193
26556,446820
26557,348527
26558,119160
26559,184697
26560,676219
26561,414095
26562,676240
26563,151951
26564,676255
26565,741795
26566,971172
26567,709034
26568,938411
26569,20909
26570,20910
26571,414135
26572,283066
26573,577981
26574,283083
26575,676329
26576,20973
26577,20974
26578,479726
26579,20981
26580,86526
26581,315908
26582,807440
26583,86580
26584,545341
26585,315979
26586,315980
26587,86605
26588,53838
26589,250448
26590,119378
26591,1036883
26592,315990
26593,21078
26594,250467
26595,316012
26596,86661
26597,414348
26598,53905
26599,119445
26600,545436
26601,512675
26602,709285
26603,53928
26604,152238
26605,53935
26606,283323
26607,643772
26608,414403
26609,414404
26610,414405
26611,643794
26612,86741
26613,348887
26614,86752
26615,250599
26616,185067
26617,578290
26618,316155
26619,21246
26620,578308
26621,709384
26622,611090
26623,316191
26624,873260
26625,54061
26626,54062
26627,21295
26628,316220
26629,316227
26630,643908
26631,185158
26632,643911
26633,381780
26634,54110
26635,676707
26636,217956
26637,676711
26638,54120
26639,643947
26640,86892
26641,676720
26642,938871
26643,250746
26644,185213
26645,578436
26646,775058
26647,775059
26648,414613
26649,480150
26650,316316
26651,349089
26652,21412
26653,447403
26654,414641
26655,316346
26656,971711
26657,545727
26658,545731
26659,316356
26660,742343
26661,480199
26662,447431
26663,676815
26664,316378
26665,54234
26666,316382
26667,381924
26668,54248
26669,21481
26670,939005
26671,250879
26672,1135617
26673,906248
26674,513032
26675,414732
26676,87056
26677,807959
26678,54299
26679,480289
26680,513063
26681,250921
26682,21548
26683,54334
26684,54338
26685,709700
26686,185415
26687,21578
26688,218194
26689,185430
26690,414811
26691,808029
26692,447584
26693,21608
26694,1102957
26695,808046
26696,1135726
26697,119920
26698,54397
26699,119940
26700,447621
26701,545934
26702,185515
26703,545968
26704,21704
26705,54490
26706,578778
26707,677092
26708,54506
26709,644338
26710,316659
26711,316664
26712,21753
26713,283902
26714,54528
26715,873739
26716,316683
26717,382221
26718,54546
26719,513308
26720,513309
26721,21791
26722,120115
26723,54592
26724,775503
26725,513359
26726,382287
26727,1004887
26728,54621
26729,54625
26730,185704
26731,152937
26732,87402
26733,185720
26734,578941
26735,21891
26736,1136005
26737,447903
26738,939442
26739,742835
26740,1168818
26741,21941
26742,742854
26743,120270
26744,54738
26745,251355
26746,120290
26747,218612
26748,480773
26749,251403
26750,54796
26751,742930
26752,611860
26753,415253
26754,480791
26755,382491
26756,218657
26757,54823
26758,22056
26759,22060
26760,742957
26761,480819
26762,775733
26763,22077
26764,87620
26765,972357
26766,448077
26767,153175
26768,87649
26769,54882
26770,54881
26771,153188
26772,120433
26773,317045
26774,448129
26775,120451
26776,87686
26777,251541
26778,54939
26779,677536
26780,480933
26781,972461
26782,808621
26783,972465
26784,54962
26785,54963
26786,153273
26787,218821
26788,1103562
26789,972499
26790,382677
26791,382679
26792,382688
26793,55009
26794,55014
26795,1038060
26796,55023
26797,55027
26798,382714
26799,55037
26800,677633
26801,677634
26802,55043
26803,382721
26804,1038094
26805,939811
26806,1103653
26807,939817
26808,382763
26809,87857
26810,55110
26811,218957
26812,120662
26813,55134
26814,1070962
26815,841595
26816,251771
26817,55170
26818,55172
26819,546692
26820,87943
26821,513930
26822,317326
26823,710549
26824,1169305
26825,55203
26826,55206
26827,710578
26828,55221
26829,251832
26830,120767
26831,776128
26832,22473
26833,579537
26834,55259
26835,1103844
26836,710638
26837,710640
26838,22518
26839,1005559
26840,743437
26841,88082
26842,55319
26843,284698
26844,546844
26845,1136670
26846,22559
26847,415784
26848,219185
26849,677948
26850,677949
26851,677951
26852,677952
26853,677953
26854,1038403
26855,677955
26856,677958
26857,677961
26858,743497
26859,710734
26860,22619
26861,841820
26862,186466
26863,317542
26864,448624
26865,55423
26866,186497
26867,186504
26868,383113
26869,972939
26870,678032
26871,743568
26872,612498
26873,612499
26874,612497
26875,972953
26876,55449
26877,645285
26878,1169586
26879,1169588
26880,55484
26881,55487
26882,88267
26883,55501
26884,415950
26885,55504
26886,55515
26887,22747
26888,284897
26889,383211
26890,383212
26891,383213
26892,383215
26893,383223
26894,547064
26895,88336
26896,55573
26897,55578
26898,612637
26899,22817
26900,448811
26901,973105
26902,710971
26903,416069
26904,448838
26905,809289
26906,317770
26907,383312
26908,252242
26909,219482
26910,153952
26911,645475
26912,55653
26913,1005938
26914,612727
26915,940408
26916,55674
26917,317828
26918,55688
26919,22939
26920,547230
26921,350624
26922,317862
26923,1038759
26924,121257
26925,678322
26926,678324
26927,317889
26928,973250
26929,317892
26930,383435
26931,1169870
26932,1038804
26933,383446
26934,416215
26935,252377
26936,383452
26937,1071586
26938,121349
26939,678413
26940,416269
26941,678419
26942,678421
26943,55831
26944,678424
26945,1038873
26946,678426
26947,350754
26948,219684
26949,154178
26950,645703
26951,252492
26952,252496
26953,23133
26954,776810
26955,940651
26956,55929
26957,252542
26958,55940
26959,383622
26960,678535
26961,645775
26962,318096
26963,678551
26964,252570
26965,678554
26966,678556
26967,678558
26968,678559
26969,678560
26970,678561
26971,678562
26972,23200
26973,318118
26974,55990
26975,154295
26976,580279
26977,55994
26978,383674
26979,383677
26980,350910
26981,383691
26982,56018
26983,547545
26984,56030
26985,940772
26986,187112
26987,187116
26988,252655
26989,318194
26990,88824
26991,252675
26992,809732
26993,580362
26994,1170189
26995,580367
26996,56079
26997,580370
26998,187161
26999,56091
27000,318242
27001,56100
27002,318246
27003,88871
27004,88870
27005,940844
27006,252719
27007,416560
27008,318258
27009,1137464
27010,416573
27011,187199
27012,318272
27013,121678
27014,187215
27015,56144
27016,514900
27017,842583
27018,121693
27019,318302
27020,973677
27021,56186
27022,1039229
27023,23427
27024,842629
27025,187276
27026,56206
27027,187286
27028,56214
27029,220065
27030,1137569
27031,449445
27032,547754
27033,1137581
27034,23471
27035,613297
27036,482226
27037,23478
27038,1104834
27039,220099
27040,187332
27041,154567
27042,449491
27043,842707
27044,154583
27045,154586
27046,941020
27047,416732
27048,416734
27049,383965
27050,56291
27051,23523
27052,383974
27053,56294
27054,56310
27055,973820
27056,318467
27057,842771
27058,252948
27059,56342
27060,1137692
27061,908322
27062,613412
27063,23592
27064,154677
27065,810041
27066,613436
27067,318528
27068,842821
27069,187461
27070,56393
27071,580690
27072,23638
27073,318561
27074,744552
27075,908392
27076,449644
27077,449645
27078,875632
27079,23666
27080,908403
27081,187520
27082,187523
27083,187525
27084,220304
27085,744599
27086,23703
27087,154777
27088,89253
27089,23726
27090,253111
27091,63334
27092,122052
27093,56526
27094,711914
27095,220414
27096,154886
27097,220423
27098,89356
27099,23825
27100,580883
27101,580884
27102,580886
27103,580887
27104,580891
27105,580892
27106,384287
27107,1105185
27108,1006889
27109,122157
27110,351537
27111,318770
27112,646461
27113,1006912
27114,777536
27115,154947
27116,1137989
27117,318800
27118,318801
27119,318813
27120,1006951
27121,220524
27122,89453
27123,384368
27124,1138045
27125,417174
27126,1072540
27127,351646
27128,1170847
27129,187813
27130,1039795
27131,581051
27132,1138120
27133,24015
27134,253393
27135,24029
27136,351712
27137,89577
27138,24042
27139,24043
27140,482803
27141,24058
27142,253439
27143,24067
27144,220678
27145,56839
27146,744968
27147,89608
27148,24075
27149,384538
27150,24090
27151,253472
27152,89637
27153,351793
27154,1039928
27155,613947
27156,24123
27157,253501
27158,187970
27159,253506
27160,548426
27161,24139
27162,286286
27163,56915
27164,613979
27165,548457
27166,253549
27167,220791
27168,614021
27169,286346
27170,384662
27171,450200
27172,974493
27173,384669
27174,974496
27175,777898
27176,24235
27177,89784
27178,57021
27179,220867
27180,57029
27181,843478
27182,57046
27183,384732
27184,253666
27185,57062
27186,24306
27187,155392
27188,876299
27189,483092
27190,155418
27191,974622
27192,24363
27193,614188
27194,384816
27195,548662
27196,483128
27197,1105737
27198,155480
27199,24408
27200,319324
27201,319326
27202,319327
27203,57184
27204,712546
27205,253796
27206,57197
27207,122737
27208,712579
27209,1007493
27210,24461
27211,188307
27212,122772
27213,155540
27214,155554
27215,24490
27216,155565
27217,57263
27218,384945
27219,253874
27220,57266
27221,57269
27222,1007552
27223,221124
27224,679877
27225,286665
27226,286666
27227,286667
27228,581583
27229,155606
27230,1171426
27231,24546
27232,286696
27233,614377
27234,24556
27235,614383
27236,155633
27237,122889
27238,319504
27239,319505
27240,253968
27241,188433
27242,843813
27243,24615
27244,24616
27245,24618
27246,188464
27247,24629
27248,1040447
27249,319577
27250,319581
27251,24671
27252,876640
27253,254058
27254,122990
27255,221295
27256,57456
27257,24702
27258,254090
27259,57485
27260,581776
27261,188565
27262,1106073
27263,24738
27264,286892
27265,286943
27266,254199
27267,57609
27268,680202
27269,745743
27270,221465
27271,712986
27272,319803
27273,1040722
27274,745815
27275,581976
27276,319833
27277,745819
27278,745829
27279,24935
27280,614762
27281,24939
27282,319855
27283,352630
27284,287107
27285,352651
27286,319885
27287,352653
27288,319887
27289,319890
27290,549268
27291,418196
27292,90525
27293,24991
27294,319909
27295,254400
27296,352707
27297,123335
27298,319949
27299,319969
27300,57838
27301,57854
27302,582143
27303,385536
27304,745984
27305,1073666
27306,57872
27307,123408
27308,25107
27309,123417
27310,57885
27311,90659
27312,25145
27313,221763
27314,483914
27315,1139285
27316,418395
27317,123483
27318,975451
27319,254560
27320,1073763
27321,483939
27322,483942
27323,1073776
27324,1073780
27325,254585
27326,254589
27327,254599
27328,254610
27329,484000
27330,25248
27331,58024
27332,254638
27333,254639
27334,287411
27335,221881
27336,320186
27337,975546
27338,1073859
27339,320199
27340,320205
27341,90831
27342,844496
27343,320214
27344,90840
27345,25312
27346,320235
27347,320236
27348,320238
27349,451311
27350,1008368
27351,320240
27352,90867
27353,320245
27354,58101
27355,418550
27356,58104
27357,385807
27358,221973
27359,25366
27360,25396
27361,90933
27362,353079
27363,615223
27364,90940
27365,287553
27366,385858
27367,385859
27368,385860
27369,25422
27370,844622
27371,222060
27372,1139576
27373,320378
27374,25469
27375,287614
27376,320394
27377,353164
27378,484251
27379,353181
27380,58272
27381,549799
27382,320426
27383,680874
27384,680876
27385,25517
27386,189359
27387,320437
27388,58299
27389,320454
27390,320460
27391,123858
27392,386005
27393,517079
27394,25567
27395,680931
27396,189423
27397,189427
27398,549876
27399,189429
27400,189430
27401,58360
27402,549880
27403,189436
27404,58364
27405,1172476
27406,549884
27407,254982
27408,58377
27409,1106959
27410,353298
27411,582682
27412,549929
27413,320553
27414,320555
27415,320560
27416,222256
27417,320577
27418,320578
27419,320583
27420,812110
27421,58462
27422,58466
27423,287848
27424,25707
27425,1041518
27426,877680
27427,91250
27428,746645
27429,844952
27430,582818
27431,58535
27432,222378
27433,713902
27434,25778
27435,419011
27436,25799
27437,222417
27438,320723
27439,943320
27440,484573
27441,222442
27442,287989
27443,517368
27444,91386
27445,320766
27446,550152
27447,25864
27448,320785
27449,25877
27450,58646
27451,812317
27452,320809
27453,320823
27454,877881
27455,124221
27456,320830
27457,58691
27458,320837
27459,58693
27460,320840
27461,320849
27462,550225
27463,1074527
27464,320869
27465,320874
27466,419178
27467,25967
27468,386420
27469,353652
27470,419188
27471,714103
27472,25975
27473,288122
27474,320895
27475,124288
27476,583058
27477,58783
27478,58788
27479,26023
27480,976298
27481,255405
27482,845231
27483,648623
27484,976311
27485,26041
27486,58809
27487,124347
27488,419260
27489,124362
27490,26058
27491,58829
27492,288217
27493,1009128
27494,517617
27495,583155
27496,26116
27497,648712
27498,222728
27499,845321
27500,222734
27501,26140
27502,255517
27503,288292
27504,452137
27505,550443
27506,58929
27507,943669
27508,1041975
27509,26168
27510,58939
27511,943676
27512,812617
27513,58955
27514,26188
27515,353886
27516,58982
27517,353914
27518,419461
27519,91795
27520,26267
27521,288430
27522,386735
27523,190129
27524,157373
27525,353982
27526,26301
27527,1107660
27528,353998
27529,190162
27530,222939
27531,321244
27532,321250
27533,321259
27534,321260
27535,321269
27536,878326
27537,386813
27538,878334
27539,91908
27540,321286
27541,321291
27542,321298
27543,321299
27544,485146
27545,354079
27546,1140537
27547,550723
27548,255814
27549,26439
27550,419656
27551,354121
27552,59220
27553,321367
27554,354136
27555,354137
27556,812892
27557,59244
27558,681837
27559,780142
27560,681839
27561,321389
27562,681846
27563,255887
27564,714639
27565,419732
27566,321434
27567,354205
27568,452512
27569,223139
27570,59301
27571,59302
27572,223144
27573,321451
27574,812973
27575,157623
27576,780228
